Time,V(v),E.Y,E.Y.00,E.Y.01,E.Y.02,E.Y.03,E.Y.04,E.Y.05,E.Y.06,E.Y.07,E.Y.08,E.Y.09,E.Y.10,E.Y.11,E.Y.12,E.Y.13,E.Y.14,E.Y.15,E.Y.16,E.Y.17,E.Y.18,E.Y.19,E.Y.20,E.Y.21,E.Y.22,E.X,E.X.00,E.X.01,E.X.02,E.X.03,E.X.04,E.X.05,E.X.06,E.X.07,E.X.08,E.X.09,E.X.10,E.X.11,E.X.12,E.X.13,E.X.14,E.X.15,E.X.16,E.X.17,E.X.18,E.X.19,E.X.20,E.X.21,E.X.22,V(v).00,V(v).01,V(v).02,V(v).03,V(v).04,V(v).05,V(v).06,V(v).07,V(v).08,V(v).09,V(v).10,V(v).11,V(v).12,V(v).13,V(v).14,V(v).15,V(v).16,V(v).17,V(v).18,V(v).19,V(v).20,V(v).21,V(v).22,Vt(v),U0,U1
2024-05-11 09:50:00,431.193,288.941,15.4962,15.4962,15.4962,15.4962,15.4962,25.5556,25.5556,25.5556,25.5556,25.5556,25.5556,25.5556,0.974409,0.974409,0.974409,0.974409,0.974409,0.974409,0.974409,0.0646619,25.5556,0.0646619,0.0646619,323.538,48.5782,48.5782,48.5782,48.5782,48.5782,-15.9221,-15.9221,-15.9221,-15.9221,-15.9221,-15.9221,-15.9221,-9.04094,-9.04094,-9.04094,-9.04094,-9.04094,-9.04094,-9.04094,90.4366,-15.9221,90.4366,90.4366,2.50646,13.7063,19.9859,19.3143,38.7056,-1.75429,-4.94985,-1.86463,-0.603684,2.5789,1.3086,-2.19178,-4.3486,-3.73365,-1.53624,-3.01873,-2.7773,-6.63248,-7.22503,375.473,-11.4096,4.00485,5.65542,353.093,-72.1,6
2024-05-11 09:51:00,403.954,248.959,10.2587,10.2587,10.2587,10.2587,10.2587,24.5887,24.5887,24.5887,24.5887,24.5887,24.5887,24.5887,1.50909,1.50909,1.50909,1.50909,1.50909,1.50909,1.50909,-3.20246,24.5887,-3.20246,-3.20246,310.846,48.0407,48.0407,48.0407,48.0407,48.0407,-14.7804,-14.7804,-14.7804,-14.7804,-14.7804,-14.7804,-14.7804,-10.3974,-10.3974,-10.3974,-10.3974,-10.3974,-10.3974,-10.3974,87.2227,-14.7804,87.2227,87.2227,2.06974,12.2397,18.7022,18.4226,37.3371,-1.37876,-4.55252,-1.68814,-0.474431,2.58811,1.36615,-1.94796,-4.94271,-4.17775,-1.67064,-3.35727,-3.17521,-7.5727,-8.15303,355.573,-8.55847,2.83462,4.47027,330.084,-68.77,5.1
2024-05-11 09:52:00,435.97,212.709,0.364448,0.364448,0.364448,0.364448,0.364448,25.7885,25.7885,25.7885,25.7885,25.7885,25.7885,25.7885,1.72551,1.72551,1.72551,1.72551,1.72551,1.72551,1.72551,-2.49994,25.7885,-2.49994,-2.49994,391.974,47.8306,47.8306,47.8306,47.8306,47.8306,-6.69594,-6.69594,-6.69594,-6.69594,-6.69594,-6.69594,-6.69594,-3.81943,-3.81943,-3.81943,-3.81943,-3.81943,-3.81943,-3.81943,77.7082,-6.69594,77.7082,77.7082,1.26553,9.62978,16.5545,17.024,35.3459,3.60272,-1.34436,-0.0405068,1.24022,4.45837,3.18131,0.584549,-1.63977,-1.1847,-0.324013,-0.888435,-1.10974,-2.61624,-2.5246,317.495,30.5347,2.63661,4.0891,357.42,-64.84,13.71
2024-05-11 09:53:00,455.848,236.85,-1.68852,-1.68852,-1.68852,-1.68852,-1.68852,29.116,29.116,29.116,29.116,29.116,29.116,29.116,1.53555,1.53555,1.53555,1.53555,1.53555,1.53555,1.53555,0.538543,29.116,0.538543,0.538543,424.572,51.7849,51.7849,51.7849,51.7849,51.7849,-4.57478,-4.57478,-4.57478,-4.57478,-4.57478,-4.57478,-4.57478,-2.03055,-2.03055,-2.03055,-2.03055,-2.03055,-2.03055,-2.03055,72.1531,-4.57478,72.1531,72.1531,1.20198,9.88522,17.4862,18.1526,37.8814,5.77912,-0.354942,0.540742,1.98937,5.62485,4.18454,1.55072,-0.778907,-0.445091,-0.0193438,-0.2903,-0.560078,-1.30351,-1.09388,300.541,47.8688,3.3485,4.65885,368.718,-69.7,17.43
2024-05-11 09:54:00,437.907,257.677,2.17822,2.17822,2.17822,2.17822,2.17822,29.1615,29.1615,29.1615,29.1615,29.1615,29.1615,29.1615,1.69683,1.69683,1.69683,1.69683,1.69683,1.69683,1.69683,0.538729,29.1615,0.538729,0.538729,388.568,51.4797,51.4797,51.4797,51.4797,51.4797,-7.54519,-7.54519,-7.54519,-7.54519,-7.54519,-7.54519,-7.54519,-4.08788,-4.08788,-4.08788,-4.08788,-4.08788,-4.08788,-4.08788,73.382,-7.54519,73.382,73.382,1.50626,10.828,18.1921,18.5618,38.3739,4.08916,-1.50985,-0.0405889,1.40768,5.04676,3.60268,0.668927,-1.77754,-1.31278,-0.38388,-0.995035,-1.195,-2.82133,-2.76227,305.642,34.6476,3.40271,4.7355,352.987,-70.86,14.06
2024-05-11 09:55:00,394.828,261.858,5.79242,5.79242,5.79242,5.79242,5.79242,27.588,27.588,27.588,27.588,27.588,27.588,27.588,2.34655,2.34655,2.34655,2.34655,2.34655,2.34655,2.34655,-1.41149,27.588,-1.41149,-1.41149,327.649,47.9318,47.9318,47.9318,47.9318,47.9318,-11.1056,-11.1056,-11.1056,-11.1056,-11.1056,-11.1056,-11.1056,-6.10292,-6.10292,-6.10292,-6.10292,-6.10292,-6.10292,-6.10292,73.1852,-11.1056,73.1852,73.1852,1.70635,11.0588,17.7279,17.7863,36.4279,1.59371,-2.97397,-0.817885,0.548723,3.98867,2.62047,-0.551061,-2.68179,-2.01567,-0.619283,-1.54049,-1.79308,-4.23842,-4.19885,300.909,14.9758,2.78002,4.13534,319.008,-67.42,8.4
2024-05-11 09:56:00,374.813,243.27,4.71906,4.71906,4.71906,4.71906,4.71906,26.1121,26.1121,26.1121,26.1121,26.1121,26.1121,26.1121,2.39891,2.39891,2.39891,2.39891,2.39891,2.39891,2.39891,-2.0046,26.1121,-2.0046,-2.0046,294.373,42.046,42.046,42.046,42.046,42.046,-10.8705,-10.8705,-10.8705,-10.8705,-10.8705,-10.8705,-10.8705,-6.66798,-6.66798,-6.66798,-6.66798,-6.66798,-6.66798,-6.66798,72.5943,-10.8705,72.5943,72.5943,1.46759,9.60686,15.475,15.5538,31.8876,1.30259,-2.95472,-0.844665,0.448512,3.70417,2.40899,-0.628712,-2.95486,-2.25158,-0.717413,-1.73168,-1.96707,-4.65417,-4.65385,297.266,12.5636,2.56726,3.91973,307.813,-59.11,7.89
2024-05-11 09:57:00,365.328,234.997,3.58223,3.58223,3.58223,3.58223,3.58223,25.7857,25.7857,25.7857,25.7857,25.7857,25.7857,25.7857,2.38654,2.38654,2.38654,2.38654,2.38654,2.38654,2.38654,-1.96845,25.7857,-1.96845,-1.96845,282.441,39.6404,39.6404,39.6404,39.6404,39.6404,-10.0085,-10.0085,-10.0085,-10.0085,-10.0085,-10.0085,-10.0085,-6.74894,-6.74894,-6.74894,-6.74894,-6.74894,-6.74894,-6.74894,70.5165,-10.0085,70.5165,70.5165,1.31364,8.83222,14.4078,14.5479,29.9023,1.70263,-2.63493,-0.691452,0.586206,3.80169,2.52306,-0.404185,-2.99697,-2.29132,-0.736388,-1.76492,-1.99296,-4.71654,-4.72703,288.715,15.6647,2.48709,3.80114,301.368,-55.51,8.45
2024-05-11 09:58:00,355.117,242.898,6.22591,6.22591,6.22591,6.22591,6.22591,25.1183,25.1183,25.1183,25.1183,25.1183,25.1183,25.1183,2.54882,2.54882,2.54882,2.54882,2.54882,2.54882,2.54882,-2.3401,25.1183,-2.3401,-2.3401,263.352,38.4561,38.4561,38.4561,38.4561,38.4561,-10.8412,-10.8412,-10.8412,-10.8412,-10.8412,-10.8412,-10.8412,-7.83395,-7.83395,-7.83395,-7.83395,-7.83395,-7.83395,-7.83395,70.8796,-10.8412,70.8796,70.8796,1.49646,9.2823,14.5543,14.4813,29.5194,1.03265,-2.992,-0.888032,0.35559,3.48708,2.24099,-0.719474,-3.51203,-2.72584,-0.909535,-2.11384,-2.32407,-5.5061,-5.57589,289.475,10.3609,2.38608,3.71173,292.857,-55.1,7.16
2024-05-11 09:59:00,329.41,243.096,9.18422,9.18422,9.18422,9.18422,9.18422,23.4775,23.4775,23.4775,23.4775,23.4775,23.4775,23.4775,2.73836,2.73836,2.73836,2.73836,2.73836,2.73836,2.73836,-3.27124,23.4775,-3.27124,-3.27124,234.554,37.2769,37.2769,37.2769,37.2769,37.2769,-12.4175,-12.4175,-12.4175,-12.4175,-12.4175,-12.4175,-12.4175,-8.78519,-8.78519,-8.78519,-8.78519,-8.78519,-8.78519,-8.78519,69.6687,-12.4175,69.6687,69.6687,1.70482,9.81507,14.7686,14.4587,29.1987,-0.344638,-3.6865,-1.27885,-0.118488,2.80684,1.64097,-1.35416,-3.9565,-3.09268,-1.04965,-2.40584,-2.61208,-6.19163,-6.30112,282.58,-0.566429,2.03956,3.35558,270.67,-54.61,4.13
2024-05-11 10:00:00,304.434,234.181,10.8408,10.8408,10.8408,10.8408,10.8408,21.5849,21.5849,21.5849,21.5849,21.5849,21.5849,21.5849,2.50494,2.50494,2.50494,2.50494,2.50494,2.50494,2.50494,-3.41212,21.5849,-3.41212,-3.41212,197.629,34.8988,34.8988,34.8988,34.8988,34.8988,-14.5053,-14.5053,-14.5053,-14.5053,-14.5053,-14.5053,-14.5053,-10.3273,-10.3273,-10.3273,-10.3273,-10.3273,-10.3273,-10.3273,70.4896,-14.5053,70.4896,70.4896,1.7771,9.77096,14.2968,13.8364,27.7522,-2.08783,-4.59257,-1.7826,-0.718514,1.96882,0.895357,-2.16668,-4.75826,-3.84894,-1.41053,-3.03841,-3.10513,-7.37942,-7.69399,285.704,-14.3802,2.03138,3.36428,251.514,-51.79,1.13
2024-05-11 10:01:00,276.746,220.739,11.3794,11.3794,11.3794,11.3794,11.3794,19.8858,19.8858,19.8858,19.8858,19.8858,19.8858,19.8858,2.5349,2.5349,2.5349,2.5349,2.5349,2.5349,2.5349,-4.3295,19.8858,-4.3295,-4.3295,154.135,31.8012,31.8012,31.8012,31.8012,31.8012,-16.4781,-16.4781,-16.4781,-16.4781,-16.4781,-16.4781,-16.4781,-12.6668,-12.6668,-12.6668,-12.6668,-12.6668,-12.6668,-12.6668,71.8738,-16.4781,71.8738,71.8738,1.74053,9.29323,13.3426,12.8092,25.5674,-3.70927,-5.44438,-2.25419,-1.27663,1.19698,0.206416,-2.92551,-5.9169,-4.88148,-1.86301,-3.88497,-3.83455,-9.12708,-9.65281,289.607,-27.2235,1.80354,3.174,231.066,-47.55,-1.87
2024-05-11 10:02:00,244.254,190.383,11.6303,11.6303,11.6303,11.6303,11.6303,16.4708,16.4708,16.4708,16.4708,16.4708,16.4708,16.4708,2.64163,2.64163,2.64163,2.64163,2.64163,2.64163,2.64163,-6.00902,16.4708,-6.00902,-6.00902,112.899,24.0006,24.0006,24.0006,24.0006,24.0006,-16.3623,-16.3623,-16.3623,-16.3623,-16.3623,-16.3623,-16.3623,-12.6068,-12.6068,-12.6068,-12.6068,-12.6068,-12.6068,-12.6068,70.6808,-16.3623,70.6808,70.6808,1.55919,7.80329,10.7078,10.0743,19.8605,-4.62835,-5.56667,-2.40029,-1.593,0.453923,-0.367929,-3.23295,-5.87107,-4.8229,-1.82483,-3.83163,-3.81066,-9.06711,-9.55945,281.282,-34.726,1.22219,2.59337,210.784,-37.13,-3.66
2024-05-11 10:03:00,215.855,157.05,10.8729,10.8729,10.8729,10.8729,10.8729,13.2259,13.2259,13.2259,13.2259,13.2259,13.2259,13.2259,2.29114,2.29114,2.29114,2.29114,2.29114,2.29114,2.29114,-6.38646,13.2259,-6.38646,-6.38646,76.6022,16.345,16.345,16.345,16.345,16.345,-15.5018,-15.5018,-15.5018,-15.5018,-15.5018,-15.5018,-15.5018,-12.4047,-12.4047,-12.4047,-12.4047,-12.4047,-12.4047,-12.4047,68.5748,-15.5018,68.5748,68.5748,1.3002,6.08054,7.91157,7.25595,14.0735,-5.07136,-5.3905,-2.39165,-1.74551,-0.103511,-0.76466,-3.30113,-5.82321,-4.83764,-1.87178,-3.86092,-3.76446,-8.96528,-9.52992,271.784,-38.4874,1.01057,2.34834,193.485,-26.5,-4.13
2024-05-11 10:04:00,197.409,132.136,10.556,10.556,10.556,10.556,10.556,10.6644,10.6644,10.6644,10.6644,10.6644,10.6644,10.6644,1.77045,1.77045,1.77045,1.77045,1.77045,1.77045,1.77045,-6.11753,10.6644,-6.11753,-6.11753,50.9351,9.77033,9.77033,9.77033,9.77033,9.77033,-14.3221,-14.3221,-14.3221,-14.3221,-14.3221,-14.3221,-14.3221,-11.925,-11.925,-11.925,-11.925,-11.925,-11.925,-11.925,66.7117,-14.3221,66.7117,66.7117,1.10471,4.68761,5.58007,4.88017,9.16542,-5.13414,-5.05649,-2.28652,-1.76713,-0.444425,-0.978463,-3.20563,-5.66293,-4.7797,-1.90628,-3.83885,-3.63979,-8.67967,-9.33495,264.591,-39.2112,1.01315,2.31331,183.469,-17.62,-3.68
2024-05-11 10:05:00,178.783,120.959,11.8705,11.8705,11.8705,11.8705,11.8705,8.51031,8.51031,8.51031,8.51031,8.51031,8.51031,8.51031,1.53571,1.53571,1.53571,1.53571,1.53571,1.53571,1.53571,-5.74197,8.51031,-5.74197,-5.74197,31.0936,4.40157,4.40157,4.40157,4.40157,4.40157,-13.3382,-13.3382,-13.3382,-13.3382,-13.3382,-13.3382,-13.3382,-10.4724,-10.4724,-10.4724,-10.4724,-10.4724,-10.4724,-10.4724,63.0328,-13.3382,63.0328,63.0328,1.07208,3.9585,4.00618,3.15069,5.44956,-5.19166,-4.77882,-2.19973,-1.78694,-0.732745,-1.15989,-3.12778,-4.97598,-4.20317,-1.67879,-3.37684,-3.19734,-7.62507,-8.20549,250.077,-39.8568,0.96931,2.19725,171.273,-11.19,-3.68
2024-05-11 10:06:00,174.23,118.14,13.2279,13.2279,13.2279,13.2279,13.2279,7.26558,7.26558,7.26558,7.26558,7.26558,7.26558,7.26558,1.15908,1.15908,1.15908,1.15908,1.15908,1.15908,1.15908,-4.74571,7.26558,-4.74571,-4.74571,23.1779,1.03557,1.03557,1.03557,1.03557,1.03557,-12.1397,-12.1397,-12.1397,-12.1397,-12.1397,-12.1397,-12.1397,-9.72334,-9.72334,-9.72334,-9.72334,-9.72334,-9.72334,-9.72334,61.0604,-12.1397,61.0604,61.0604,1.09468,3.63981,3.13129,2.13775,3.21885,-4.86368,-4.37294,-2.02581,-1.67406,-0.774576,-1.13964,-2.8948,-4.66014,-3.98225,-1.6247,-3.21386,-2.98155,-7.11739,-7.72573,243.891,-37.403,1.19607,2.37465,169.28,-7.49,-2.54
2024-05-11 10:07:00,152.955,118.823,17.5017,17.5017,17.5017,17.5017,17.5017,4.95247,4.95247,4.95247,4.95247,4.95247,4.95247,4.95247,0.965415,0.965415,0.965415,0.965415,0.965415,0.965415,0.965415,-5.02112,4.95247,-5.02112,-5.02112,-6.64336,-2.42535,-2.42535,-2.42535,-2.42535,-2.42535,-12.9287,-12.9287,-12.9287,-12.9287,-12.9287,-12.9287,-12.9287,-10.2549,-10.2549,-10.2549,-10.2549,-10.2549,-10.2549,-10.2549,60.2325,-12.9287,60.2325,60.2325,1.35027,4.05917,2.8354,1.48141,1.4594,-5.98357,-4.7937,-2.29518,-2.05954,-1.44969,-1.70091,-3.36189,-4.95349,-4.27675,-1.77709,-3.46523,-3.15697,-7.54279,-8.25129,239.902,-46.377,1.07288,2.24004,152.695,-4.71,-4.45
2024-05-11 10:08:00,124.501,119.762,22.3323,22.3323,22.3323,22.3323,22.3323,2.55207,2.55207,2.55207,2.55207,2.55207,2.55207,2.55207,0.919349,0.919349,0.919349,0.919349,0.919349,0.919349,0.919349,-6.25046,2.55207,-6.25046,-6.25046,-40.0499,-2.79111,-2.79111,-2.79111,-2.79111,-2.79111,-15.7775,-15.7775,-15.7775,-15.7775,-15.7775,-15.7775,-15.7775,-11.842,-11.842,-11.842,-11.842,-11.842,-11.842,-11.842,61.0064,-15.7775,61.0064,61.0064,1.7308,5.24004,3.72258,1.99804,2.08616,-8.30959,-6.0211,-2.97354,-2.86018,-2.55231,-2.68645,-4.45232,-5.74947,-4.99706,-2.10048,-4.05908,-3.65501,-8.73778,-9.6068,240.645,-64.798,0.719935,1.91769,127.591,-5.9,-8.99
2024-05-11 10:09:00,102.158,105.217,23.2061,23.2061,23.2061,23.2061,23.2061,0.723775,0.723775,0.723775,0.723775,0.723775,0.723775,0.723775,0.917382,0.917382,0.917382,0.917382,0.917382,0.917382,0.917382,-7.67508,0.723775,-7.67508,-7.67508,-56.0623,-1.95334,-1.95334,-1.95334,-1.95334,-1.95334,-17.4564,-17.4564,-17.4564,-17.4564,-17.4564,-17.4564,-17.4564,-12.7504,-12.7504,-12.7504,-12.7504,-12.7504,-12.7504,-12.7504,60.8696,-17.4564,60.8696,60.8696,1.82299,5.63385,4.19449,2.41231,2.86625,-9.79982,-6.76476,-3.39379,-3.37314,-3.29493,-3.33963,-5.1364,-6.20143,-5.40207,-2.27955,-4.39182,-3.93892,-9.41835,-10.3729,237.217,-76.6262,0.265378,1.47972,107.448,-6.9,-12.19
2024-05-11 10:10:00,86.9466,91.1186,23.3192,23.3192,23.3192,23.3192,23.3192,-0.690167,-0.690167,-0.690167,-0.690167,-0.690167,-0.690167,-0.690167,0.63093,0.63093,0.63093,0.63093,0.63093,0.63093,0.63093,-8.12428,-0.690167,-8.12428,-8.12428,-69.8213,-2.66773,-2.66773,-2.66773,-2.66773,-2.66773,-18.2663,-18.2663,-18.2663,-18.2663,-18.2663,-18.2663,-18.2663,-13.1769,-13.1769,-13.1769,-13.1769,-13.1769,-13.1769,-13.1769,60.6285,-18.2663,60.6285,60.6285,1.81367,5.52081,3.97211,2.17391,2.36034,-10.6722,-7.14955,-3.6228,-3.67341,-3.77247,-3.74777,-5.51965,-6.45647,-5.67751,-2.43423,-4.63208,-4.08599,-9.77817,-10.8472,235.314,-83.5814,0.11333,1.32928,95.0866,-5.69,-13.83
2024-05-11 10:11:00,71.4725,81.2616,23.5895,23.5895,23.5895,23.5895,23.5895,-1.87838,-1.87838,-1.87838,-1.87838,-1.87838,-1.87838,-1.87838,0.493873,0.493873,0.493873,0.493873,0.493873,0.493873,0.493873,-8.37191,-1.87838,-8.37191,-8.37191,-85.2263,-4.54072,-4.54072,-4.54072,-4.54072,-4.54072,-18.6105,-18.6105,-18.6105,-18.6105,-18.6105,-18.6105,-18.6105,-13.0461,-13.0461,-13.0461,-13.0461,-13.0461,-13.0461,-13.0461,59.2281,-18.6105,59.2281,59.2281,1.78708,5.21756,3.38352,1.54535,1.02903,-11.2124,-7.3419,-3.74918,-3.85938,-4.10718,-4.02397,-5.74137,-6.41204,-5.66025,-2.44243,-4.62462,-4.05177,-9.69961,-10.7921,229.004,-87.9173,-0.0263358,1.16736,83.2725,-3.18,-14.98
2024-05-11 10:12:00,62.8865,85.5824,25.2333,25.2333,25.2333,25.2333,25.2333,-2.34998,-2.34998,-2.34998,-2.34998,-2.34998,-2.34998,-2.34998,0.432615,0.432615,0.432615,0.432615,0.432615,0.432615,0.432615,-8.27085,-2.34998,-8.27085,-8.27085,-97.0828,-5.6129,-5.6129,-5.6129,-5.6129,-5.6129,-19.2129,-19.2129,-19.2129,-19.2129,-19.2129,-19.2129,-19.2129,-12.9678,-12.9678,-12.9678,-12.9678,-12.9678,-12.9678,-12.9678,58.4865,-19.2129,58.4865,58.4865,1.89208,5.43048,3.35894,1.38481,0.543319,-11.6939,-7.59968,-3.89085,-4.02511,-4.33226,-4.22607,-5.96835,-6.3823,-5.64369,-2.44218,-4.61402,-4.03026,-9.64962,-10.7507,226.129,-91.728,-0.0271942,1.15161,76.3565,-2.48,-15.95
2024-05-11 10:13:00,59.6596,87.4216,25.759,25.759,25.759,25.759,25.759,-2.38757,-2.38757,-2.38757,-2.38757,-2.38757,-2.38757,-2.38757,0.425443,0.425443,0.425443,0.425443,0.425443,0.425443,0.425443,-8.41704,-2.38757,-8.41704,-8.41704,-102.706,-4.5163,-4.5163,-4.5163,-4.5163,-4.5163,-19.7709,-19.7709,-19.7709,-19.7709,-19.7709,-19.7709,-19.7709,-14.2072,-14.2072,-14.2072,-14.2072,-14.2072,-14.2072,-14.2072,59.1646,-19.7709,59.1646,59.1646,1.96286,5.78555,3.847,1.84436,1.44971,-12.0247,-7.81888,-4.00233,-4.13896,-4.4512,-4.34344,-6.13861,-6.99962,-6.19762,-2.68761,-5.06932,-4.41783,-10.5788,-11.7978,228.65,-94.3199,-0.0433419,1.1498,72.1696,-4.06,-16.57
2024-05-11 10:14:00,37.9785,96.4822,29.1017,29.1017,29.1017,29.1017,29.1017,-3.14571,-3.14571,-3.14571,-3.14571,-3.14571,-3.14571,-3.14571,0.802478,0.802478,0.802478,0.802478,0.802478,0.802478,0.802478,-9.82598,-3.14571,-9.82598,-9.82598,-133.668,-3.99,-3.99,-3.99,-3.99,-3.99,-22.7578,-22.7578,-22.7578,-22.7578,-22.7578,-22.7578,-22.7578,-16.2703,-16.2703,-16.2703,-16.2703,-16.2703,-16.2703,-16.2703,60.7454,-22.7578,60.7454,60.7454,2.24633,6.75808,4.72943,2.47847,2.45828,-13.956,-9.01961,-4.62663,-4.80374,-5.21282,-5.06915,-7.1058,-7.96867,-7.00336,-2.99989,-5.7126,-5.04409,-12.0704,-13.3843,232.382,-109.503,-0.41729,0.823594,52.7885,-5.9,-20.71
2024-05-11 10:15:00,25.8892,99.89,30.1359,30.1359,30.1359,30.1359,30.1359,-3.2725,-3.2725,-3.2725,-3.2725,-3.2725,-3.2725,-3.2725,1.12231,1.12231,1.12231,1.12231,1.12231,1.12231,1.12231,-10.822,-3.2725,-10.822,-10.822,-148.963,-2.75626,-2.75626,-2.75626,-2.75626,-2.75626,-24.6082,-24.6082,-24.6082,-24.6082,-24.6082,-24.6082,-24.6082,-17.6561,-17.6561,-17.6561,-17.6561,-17.6561,-17.6561,-17.6561,61.7589,-24.6082,61.7589,61.7589,2.36171,7.27247,5.3714,3.05474,3.56019,-15.0535,-9.74666,-4.99644,-5.18151,-5.60774,-5.45875,-7.67065,-8.60967,-7.52475,-3.19322,-6.12515,-5.46157,-13.063,-14.4233,234.588,-118.104,-0.686213,0.586521,41.3792,-7.74,-23.23
2024-05-11 10:16:00,22.2819,99.9941,29.8706,29.8706,29.8706,29.8706,29.8706,-2.97761,-2.97761,-2.97761,-2.97761,-2.97761,-2.97761,-2.97761,1.38952,1.38952,1.38952,1.38952,1.38952,1.38952,1.38952,-11.7549,-2.97761,-11.7549,-11.7549,-145.956,-1.02636,-1.02636,-1.02636,-1.02636,-1.02636,-25.0039,-25.0039,-25.0039,-25.0039,-25.0039,-25.0039,-25.0039,-17.7927,-17.7927,-17.7927,-17.7927,-17.7927,-17.7927,-17.7927,61.2522,-25.0039,61.2522,61.2522,2.38499,7.54846,5.91171,3.63318,4.78687,-15.1953,-9.88636,-5.05961,-5.23031,-5.61997,-5.48575,-7.7592,-8.63744,-7.5057,-3.15397,-6.09641,-5.49132,-13.1275,-14.4311,230.612,-119.186,-1.00227,0.273715,36.5719,-9.83,-24.12
2024-05-11 10:17:00,29.1423,101.722,28.2408,28.2408,28.2408,28.2408,28.2408,-1.9228,-1.9228,-1.9228,-1.9228,-1.9228,-1.9228,-1.9228,1.57484,1.57484,1.57484,1.57484,1.57484,1.57484,1.57484,-11.7079,-1.9228,-11.7079,-11.7079,-125.154,2.21222,2.21222,2.21222,2.21222,2.21222,-24.4245,-24.4245,-24.4245,-24.4245,-24.4245,-24.4245,-24.4245,-17.0584,-17.0584,-17.0584,-17.0584,-17.0584,-17.0584,-17.0584,59.53,-24.4245,59.53,59.53,2.33711,7.77107,6.68559,4.56445,6.87305,-14.5587,-9.60895,-4.89362,-5.01119,-5.26861,-5.18619,-7.48068,-8.24452,-7.12343,-2.96378,-5.77336,-5.25295,-12.5514,-13.738,223.558,-114.109,-1.06334,0.180559,39.1523,-13.43,-23.44
2024-05-11 10:18:00,34.6454,103.814,26.9353,26.9353,26.9353,26.9353,26.9353,-1.16667,-1.16667,-1.16667,-1.16667,-1.16667,-1.16667,-1.16667,1.76003,1.76003,1.76003,1.76003,1.76003,1.76003,1.76003,-11.283,-1.16667,-11.283,-11.283,-106.298,3.24335,3.24335,3.24335,3.24335,3.24335,-23.3718,-23.3718,-23.3718,-23.3718,-23.3718,-23.3718,-23.3718,-15.0077,-15.0077,-15.0077,-15.0077,-15.0077,-15.0077,-15.0077,56.5046,-23.3718,56.5046,56.5046,2.25836,7.63777,6.76699,4.75569,7.39127,-13.7369,-9.16179,-4.64942,-4.72832,-4.89051,-4.84489,-7.09083,-7.19713,-6.15515,-2.51485,-4.96903,-4.60334,-10.9896,-11.9361,211.855,-107.609,-1.06286,0.120102,42.6254,-14.38,-22.36
2024-05-11 10:19:00,54.4653,100.98,24.5623,24.5623,24.5623,24.5623,24.5623,-0.184223,-0.184223,-0.184223,-0.184223,-0.184223,-0.184223,-0.184223,1.15146,1.15146,1.15146,1.15146,1.15146,1.15146,1.15146,-9.47268,-0.184223,-9.47268,-9.47268,-84.3636,3.70138,3.70138,3.70138,3.70138,3.70138,-21.1891,-21.1891,-21.1891,-21.1891,-21.1891,-21.1891,-21.1891,-14.5001,-14.5001,-14.5001,-14.5001,-14.5001,-14.5001,-14.5001,56.0478,-21.1891,56.0478,56.0478,2.07862,7.11316,6.42705,4.60068,7.28869,-12.202,-8.26336,-4.17202,-4.19998,-4.23786,-4.23964,-6.34115,-7.03619,-6.11105,-2.5656,-4.96264,-4.47421,-10.6955,-11.7529,213.594,-95.5076,-0.513025,0.637345,58.9953,-14.2,-18.73
2024-05-11 10:20:00,43.1066,87.2567,23.8882,23.8882,23.8882,23.8882,23.8882,-1.32533,-1.32533,-1.32533,-1.32533,-1.32533,-1.32533,-1.32533,1.23389,1.23389,1.23389,1.23389,1.23389,1.23389,1.23389,-10.073,-1.32533,-10.073,-10.073,-102.63,0.550468,0.550468,0.550468,0.550468,0.550468,-21.2238,-21.2238,-21.2238,-21.2238,-21.2238,-21.2238,-21.2238,-14.9772,-14.9772,-14.9772,-14.9772,-14.9772,-14.9772,-14.9772,56.4161,-21.2238,56.4161,56.4161,1.94277,6.31005,5.20015,3.39221,4.83957,-12.5511,-8.33279,-4.23525,-4.32017,-4.50068,-4.44612,-6.46576,-7.26099,-6.29879,-2.63899,-5.11279,-4.61926,-11.0411,-12.1217,213.917,-98.3436,-0.685807,0.47933,52.7666,-9.63,-19.29
2024-05-11 10:21:00,19.677,57.1818,22.7239,22.7239,22.7239,22.7239,22.7239,-3.8613,-3.8613,-3.8613,-3.8613,-3.8613,-3.8613,-3.8613,1.24558,1.24558,1.24558,1.24558,1.24558,1.24558,1.24558,-11.4221,-3.8613,-11.4221,-11.4221,-127.336,-5.10854,-5.10854,-5.10854,-5.10854,-5.10854,-20.6808,-20.6808,-20.6808,-20.6808,-20.6808,-20.6808,-20.6808,-14.4389,-14.4389,-14.4389,-14.4389,-14.4389,-14.4389,-14.4389,54.9085,-20.6808,54.9085,54.9085,1.70252,4.87969,3.00634,1.22799,0.449575,-12.9716,-8.24556,-4.25395,-4.46491,-4.96197,-4.78189,-6.55769,-6.99162,-6.05567,-2.53029,-4.91254,-4.45053,-10.6364,-11.6635,204.952,-101.864,-1.17697,-0.0212841,38.447,-1.45,-20.22
