Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2024-05-11T21:17:00,60,CNB,150.70,-34.10,8.00,133.54,179.84,83.96,-180.9,31.7,-56.7,-31.7,-180.9,-56.7
2024-05-11T21:17:00,60,CTA,146.30,-20.10,7.49,118.92,179.81,81.63,-191.7,8.8,-46.2,-191.7,8.8,-46.2
2024-05-11T21:17:00,60,GUA,144.87,13.59,7.20,84.36,179.80,71.77,-170.3,-30.6,13.9,-170.3,-30.6,13.9
2024-05-11T21:17:00,60,KAK,140.18,36.23,6.94,60.88,179.84,71.22,-144.6,-42.3,42.7,144.6,42.3,42.7
2024-05-11T21:18:00,60,CNB,150.70,-34.10,8.02,133.54,179.84,83.78,-185.5,35.9,-57.9,-35.9,-185.5,-57.9
2024-05-11T21:18:00,60,CTA,146.30,-20.10,7.51,118.92,179.81,81.41,-194.2,10.7,-45.9,-194.2,10.7,-45.9
2024-05-11T21:18:00,60,GUA,144.87,13.59,7.22,84.36,179.80,71.54,-171.3,-29.7,14.2,-171.3,-29.7,14.2
2024-05-11T21:18:00,60,KAK,140.18,36.23,6.96,60.88,179.84,71.02,-147.0,-42.9,42.0,147.0,42.9,42.0
2024-05-11T21:19:00,60,CNB,150.70,-34.10,8.03,133.54,179.84,83.59,-180.9,35.0,-57.9,-35.0,-180.9,-57.9
2024-05-11T21:19:00,60,CTA,146.30,-20.10,7.53,118.92,179.81,81.20,-191.2,11.5,-46.0,-191.2,11.5,-46.0
2024-05-11T21:19:00,60,GUA,144.87,13.59,7.23,84.36,179.80,71.30,-169.3,-27.8,13.1,-169.3,-27.8,13.1
2024-05-11T21:19:00,60,KAK,140.18,36.23,6.97,60.88,179.84,70.82,-147.0,-40.5,41.9,147.0,40.5,41.9
2024-05-11T21:20:00,60,CNB,150.70,-34.10,8.05,133.54,179.84,83.41,-181.1,30.5,-56.5,-30.5,-181.1,-56.5
2024-05-11T21:20:00,60,CTA,146.30,-20.10,7.54,118.92,179.81,80.98,-189.6,9.9,-46.2,-189.6,9.9,-46.2
2024-05-11T21:20:00,60,GUA,144.87,13.59,7.25,84.36,179.81,71.07,-165.3,-26.6,11.6,-165.3,-26.6,11.6
2024-05-11T21:20:00,60,KAK,140.18,36.23,6.99,60.88,179.84,70.62,-146.4,-37.5,42.0,146.4,37.5,42.0
2024-05-11T21:21:00,60,CNB,150.70,-34.10,8.07,133.54,179.84,83.22,-187.3,30.8,-56.8,-30.8,-187.3,-56.8
2024-05-11T21:21:00,60,CTA,146.30,-20.10,7.56,118.92,179.81,80.77,-192.8,10.8,-46.1,-192.8,10.8,-46.1
2024-05-11T21:21:00,60,GUA,144.87,13.59,7.27,84.36,179.81,70.83,-165.0,-26.0,11.3,-165.0,-26.0,11.3
2024-05-11T21:21:00,60,KAK,140.18,36.23,7.00,60.88,179.84,70.42,-146.8,-37.1,41.1,146.8,37.1,41.1
2024-05-11T21:22:00,60,CNB,150.70,-34.10,8.08,133.54,179.84,83.04,-188.8,27.3,-56.5,-27.3,-188.8,-56.5
2024-05-11T21:22:00,60,CTA,146.30,-20.10,7.57,118.92,179.81,80.55,-192.6,8.1,-46.1,-192.6,8.1,-46.1
2024-05-11T21:22:00,60,GUA,144.87,13.59,7.28,84.36,179.81,70.60,-163.9,-29.0,11.5,-163.9,-29.0,11.5
2024-05-11T21:22:00,60,KAK,140.18,36.23,7.02,60.88,179.84,70.22,-144.5,-37.7,42.1,144.5,37.7,42.1
2024-05-11T21:23:00,60,CNB,150.70,-34.10,8.10,133.54,179.84,82.86,-189.2,26.3,-56.1,-26.3,-189.2,-56.1
2024-05-11T21:23:00,60,CTA,146.30,-20.10,7.59,118.92,179.81,80.34,-192.6,6.9,-45.9,-192.6,6.9,-45.9
2024-05-11T21:23:00,60,GUA,144.87,13.59,7.30,84.36,179.81,70.36,-164.1,-29.7,12.0,-164.1,-29.7,12.0
2024-05-11T21:23:00,60,KAK,140.18,36.23,7.04,60.88,179.84,70.02,-144.8,-38.6,42.3,144.8,38.6,42.3
2024-05-11T21:24:00,60,CNB,150.70,-34.10,8.12,133.54,179.84,82.67,-188.6,27.0,-56.6,-27.0,-188.6,-56.6
2024-05-11T21:24:00,60,CTA,146.30,-20.10,7.61,118.92,179.81,80.12,-192.9,6.8,-45.9,-192.9,6.8,-45.9
2024-05-11T21:24:00,60,GUA,144.87,13.59,7.32,84.36,179.81,70.13,-163.8,-31.7,11.9,-163.8,-31.7,11.9
2024-05-11T21:24:00,60,KAK,140.18,36.23,7.05,60.88,179.84,69.82,-143.0,-41.9,43.2,143.0,41.9,43.2
2024-05-11T21:25:00,60,CNB,150.70,-34.10,8.13,133.54,179.84,82.49,-193.0,23.6,-55.8,-23.6,-193.0,-55.8
2024-05-11T21:25:00,60,CTA,146.30,-20.10,7.62,118.92,179.81,79.91,-196.2,6.0,-45.7,-196.2,6.0,-45.7
2024-05-11T21:25:00,60,GUA,144.87,13.59,7.33,84.36,179.81,69.89,-168.8,-33.1,14.4,-168.8,-33.1,14.4
2024-05-11T21:25:00,60,KAK,140.18,36.23,7.07,60.88,179.84,69.62,-146.8,-44.4,42.2,146.8,44.4,42.2
2024-05-11T21:26:00,60,CNB,150.70,-34.10,8.15,133.54,179.84,82.31,-189.9,19.3,-55.0,-19.3,-189.9,-55.0
2024-05-11T21:26:00,60,CTA,146.30,-20.10,7.64,118.92,179.81,79.69,-194.7,3.7,-45.7,-194.7,3.7,-45.7
2024-05-11T21:26:00,60,GUA,144.87,13.59,7.35,84.36,179.81,69.66,-166.2,-32.8,13.6,-166.2,-32.8,13.6
2024-05-11T21:26:00,60,KAK,140.18,36.23,7.09,60.88,179.84,69.42,-145.0,-43.4,41.4,145.0,43.4,41.4
2024-05-11T21:27:00,60,CNB,150.70,-34.10,8.16,133.54,179.84,82.13,-183.4,12.5,-52.1,-12.5,-183.4,-52.1
2024-05-11T21:27:00,60,CTA,146.30,-20.10,7.66,118.92,179.81,79.48,-190.7,-0.3,-45.8,-190.7,-0.3,-45.8
2024-05-11T21:27:00,60,GUA,144.87,13.59,7.36,84.36,179.81,69.42,-163.2,-33.5,12.7,-163.2,-33.5,12.7
2024-05-11T21:27:00,60,KAK,140.18,36.23,7.10,60.88,179.84,69.23,-143.0,-41.1,42.8,143.0,41.1,42.8
2024-05-11T21:28:00,60,CNB,150.70,-34.10,8.18,133.54,179.84,81.94,-185.6,9.2,-50.5,-9.2,-185.6,-50.5
2024-05-11T21:28:00,60,CTA,146.30,-20.10,7.67,118.92,179.81,79.26,-191.8,-2.4,-45.7,-191.8,-2.4,-45.7
2024-05-11T21:28:00,60,GUA,144.87,13.59,7.38,84.36,179.81,69.19,-162.9,-33.0,12.5,-162.9,-33.0,12.5
2024-05-11T21:28:00,60,KAK,140.18,36.23,7.12,60.88,179.84,69.03,-144.5,-40.8,42.6,144.5,40.8,42.6
2024-05-11T21:29:00,60,CNB,150.70,-34.10,8.20,133.54,179.84,81.76,-182.8,13.2,-50.5,-13.2,-182.8,-50.5
2024-05-11T21:29:00,60,CTA,146.30,-20.10,7.69,118.92,179.81,79.05,-191.9,-1.4,-45.5,-191.9,-1.4,-45.5
2024-05-11T21:29:00,60,GUA,144.87,13.59,7.40,84.36,179.81,68.95,-163.7,-31.9,12.6,-163.7,-31.9,12.6
2024-05-11T21:29:00,60,KAK,140.18,36.23,7.13,60.88,179.84,68.83,-145.8,-40.5,41.6,145.8,40.5,41.6
2024-05-11T21:30:00,60,CNB,150.70,-34.10,8.21,133.54,179.84,81.58,-177.9,14.2,-50.1,-14.2,-177.9,-50.1
2024-05-11T21:30:00,60,CTA,146.30,-20.10,7.70,118.92,179.81,78.83,-189.2,-0.5,-45.5,-189.2,-0.5,-45.5
2024-05-11T21:30:00,60,GUA,144.87,13.59,7.41,84.36,179.81,68.72,-162.3,-32.3,12.5,-162.3,-32.3,12.5
2024-05-11T21:30:00,60,KAK,140.18,36.23,7.15,60.88,179.84,68.63,-143.4,-40.4,42.2,143.4,40.4,42.2
2024-05-11T21:31:00,60,CNB,150.70,-34.10,8.23,133.54,179.84,81.40,-171.8,9.9,-48.5,-9.9,-171.8,-48.5
2024-05-11T21:31:00,60,CTA,146.30,-20.10,7.72,118.92,179.81,78.62,-184.1,-2.1,-45.8,-184.1,-2.1,-45.8
2024-05-11T21:31:00,60,GUA,144.87,13.59,7.43,84.36,179.81,68.48,-156.8,-31.4,10.5,-156.8,-31.4,10.5
2024-05-11T21:31:00,60,KAK,140.18,36.23,7.17,60.88,179.84,68.42,-140.2,-36.6,43.6,140.2,36.6,43.6
2024-05-11T21:32:00,60,CNB,150.70,-34.10,8.25,133.54,179.84,81.22,-176.0,8.2,-46.8,-8.2,-176.0,-46.8
2024-05-11T21:32:00,60,CTA,146.30,-20.10,7.74,118.92,179.81,78.41,-184.1,-3.8,-45.8,-184.1,-3.8,-45.8
2024-05-11T21:32:00,60,GUA,144.87,13.59,7.45,84.36,179.81,68.25,-154.8,-30.8,10.1,-154.8,-30.8,10.1
2024-05-11T21:32:00,60,KAK,140.18,36.23,7.18,60.88,179.84,68.22,-141.1,-34.5,43.3,141.1,34.5,43.3
2024-05-11T21:33:00,60,CNB,150.70,-34.10,8.26,133.54,179.84,81.04,-175.9,10.9,-47.3,-10.9,-175.9,-47.3
2024-05-11T21:33:00,60,CTA,146.30,-20.10,7.75,118.92,179.81,78.19,-184.9,-2.3,-45.5,-184.9,-2.3,-45.5
2024-05-11T21:33:00,60,GUA,144.87,13.59,7.46,84.36,179.81,68.01,-155.5,-28.4,10.2,-155.5,-28.4,10.2
2024-05-11T21:33:00,60,KAK,140.18,36.23,7.20,60.88,179.84,68.02,-144.2,-33.1,41.9,144.2,33.1,41.9
2024-05-11T21:34:00,60,CNB,150.70,-34.10,8.28,133.54,179.84,80.86,-171.7,17.0,-48.2,-17.0,-171.7,-48.2
2024-05-11T21:34:00,60,CTA,146.30,-20.10,7.77,118.92,179.81,77.98,-183.5,2.1,-45.5,-183.5,2.1,-45.5
2024-05-11T21:34:00,60,GUA,144.87,13.59,7.48,84.36,179.81,67.78,-156.2,-25.3,10.3,-156.2,-25.3,10.3
2024-05-11T21:34:00,60,KAK,140.18,36.23,7.22,60.88,179.84,67.82,-145.1,-32.9,40.6,145.1,32.9,40.6
2024-05-11T21:35:00,60,CNB,150.70,-34.10,8.29,133.54,179.84,80.68,-162.3,17.6,-48.2,-17.6,-162.3,-48.2
2024-05-11T21:35:00,60,CTA,146.30,-20.10,7.79,118.92,179.82,77.77,-175.9,2.2,-46.1,-175.9,2.2,-46.1
2024-05-11T21:35:00,60,GUA,144.87,13.59,7.49,84.36,179.81,67.54,-149.1,-26.7,8.6,-149.1,-26.7,8.6
2024-05-11T21:35:00,60,KAK,140.18,36.23,7.23,60.88,179.84,67.62,-135.6,-32.1,43.5,135.6,32.1,43.5
2024-05-11T21:36:00,60,CNB,150.70,-34.10,8.31,133.54,179.84,80.50,-156.3,18.6,-46.8,-18.6,-156.3,-46.8
2024-05-11T21:36:00,60,CTA,146.30,-20.10,7.80,118.92,179.82,77.55,-170.8,2.8,-46.5,-170.8,2.8,-46.5
2024-05-11T21:36:00,60,GUA,144.87,13.59,7.51,84.36,179.81,67.31,-144.7,-26.9,7.5,-144.7,-26.9,7.5
2024-05-11T21:36:00,60,KAK,140.18,36.23,7.25,60.88,179.84,67.42,-131.0,-29.7,46.9,131.0,29.7,46.9
2024-05-11T21:37:00,60,CNB,150.70,-34.10,8.33,133.54,179.84,80.32,-165.1,19.9,-47.3,-19.9,-165.1,-47.3
2024-05-11T21:37:00,60,CTA,146.30,-20.10,7.82,118.92,179.82,77.34,-174.2,2.6,-46.6,-174.2,2.6,-46.6
2024-05-11T21:37:00,60,GUA,144.87,13.59,7.53,84.36,179.81,67.07,-145.4,-26.9,8.3,-145.4,-26.9,8.3
2024-05-11T21:37:00,60,KAK,140.18,36.23,7.26,60.88,179.84,67.22,-133.2,-29.2,46.9,133.2,29.2,46.9
2024-05-11T21:38:00,60,CNB,150.70,-34.10,8.34,133.54,179.84,80.14,-172.1,13.3,-47.0,-13.3,-172.1,-47.0
2024-05-11T21:38:00,60,CTA,146.30,-20.10,7.83,118.92,179.82,77.13,-179.7,-1.1,-46.3,-179.7,-1.1,-46.3
2024-05-11T21:38:00,60,GUA,144.87,13.59,7.54,84.36,179.81,66.84,-147.2,-28.0,9.1,-147.2,-28.0,9.1
2024-05-11T21:38:00,60,KAK,140.18,36.23,7.28,60.88,179.84,67.02,-136.3,-30.7,45.0,136.3,30.7,45.0
2024-05-11T21:39:00,60,CNB,150.70,-34.10,8.36,133.54,179.84,79.96,-173.0,3.0,-44.7,-3.0,-173.0,-44.7
2024-05-11T21:39:00,60,CTA,146.30,-20.10,7.85,118.92,179.82,76.92,-182.3,-6.6,-45.7,-182.3,-6.6,-45.7
2024-05-11T21:39:00,60,GUA,144.87,13.59,7.56,84.36,179.81,66.60,-150.2,-29.9,11.4,-150.2,-29.9,11.4
2024-05-11T21:39:00,60,KAK,140.18,36.23,7.30,60.88,179.84,66.82,-139.8,-31.5,43.3,139.8,31.5,43.3
2024-05-11T21:40:00,60,CNB,150.70,-34.10,8.37,133.54,179.84,79.78,-169.5,4.1,-44.9,-4.1,-169.5,-44.9
2024-05-11T21:40:00,60,CTA,146.30,-20.10,7.87,118.92,179.82,76.70,-181.1,-7.2,-45.3,-181.1,-7.2,-45.3
2024-05-11T21:40:00,60,GUA,144.87,13.59,7.58,84.36,179.81,66.36,-149.5,-30.6,11.4,-149.5,-30.6,11.4
2024-05-11T21:40:00,60,KAK,140.18,36.23,7.31,60.88,179.84,66.62,-137.3,-34.4,42.3,137.3,34.4,42.3
2024-05-11T21:41:00,60,CNB,150.70,-34.10,8.39,133.54,179.84,79.60,-160.2,2.6,-42.6,-2.6,-160.2,-42.6
2024-05-11T21:41:00,60,CTA,146.30,-20.10,7.88,118.92,179.82,76.49,-177.6,-9.6,-45.4,-177.6,-9.6,-45.4
2024-05-11T21:41:00,60,GUA,144.87,13.59,7.59,84.36,179.81,66.13,-150.7,-34.3,12.5,-150.7,-34.3,12.5
2024-05-11T21:41:00,60,KAK,140.18,36.23,7.33,60.88,179.84,66.42,-135.6,-36.4,44.5,135.6,36.4,44.5
2024-05-11T21:42:00,60,CNB,150.70,-34.10,8.41,133.54,179.84,79.42,-166.2,12.5,-44.3,-12.5,-166.2,-44.3
2024-05-11T21:42:00,60,CTA,146.30,-20.10,7.90,118.92,179.82,76.28,-182.8,-4.4,-45.1,-182.8,-4.4,-45.1
2024-05-11T21:42:00,60,GUA,144.87,13.59,7.61,84.36,179.81,65.89,-158.2,-34.3,15.1,-158.2,-34.3,15.1
2024-05-11T21:42:00,60,KAK,140.18,36.23,7.34,60.88,179.84,66.22,-140.0,-43.1,42.7,140.0,43.1,42.7
2024-05-11T21:43:00,60,CNB,150.70,-34.10,8.42,133.54,179.84,79.25,-158.3,14.6,-45.7,-14.6,-158.3,-45.7
2024-05-11T21:43:00,60,CTA,146.30,-20.10,7.92,118.92,179.82,76.07,-179.8,-3.4,-45.6,-179.8,-3.4,-45.6
2024-05-11T21:43:00,60,GUA,144.87,13.59,7.62,84.36,179.81,65.66,-158.7,-36.2,15.8,-158.7,-36.2,15.8
2024-05-11T21:43:00,60,KAK,140.18,36.23,7.36,60.88,179.84,66.02,-137.5,-45.8,43.6,137.5,45.8,43.6
2024-05-11T21:44:00,60,CNB,150.70,-34.10,8.44,133.54,179.84,79.07,-157.2,8.5,-43.5,-8.5,-157.2,-43.5
2024-05-11T21:44:00,60,CTA,146.30,-20.10,7.93,118.92,179.82,75.86,-180.3,-6.9,-45.6,-180.3,-6.9,-45.6
2024-05-11T21:44:00,60,GUA,144.87,13.59,7.64,84.36,179.81,65.42,-159.6,-40.2,16.8,-159.6,-40.2,16.8
2024-05-11T21:44:00,60,KAK,140.18,36.23,7.38,60.88,179.84,65.82,-135.6,-48.5,44.9,135.6,48.5,44.9
2024-05-11T21:45:00,60,CNB,150.70,-34.10,8.46,133.54,179.84,78.89,-159.9,11.6,-43.7,-11.6,-159.9,-43.7
2024-05-11T21:45:00,60,CTA,146.30,-20.10,7.95,118.92,179.82,75.65,-181.7,-4.6,-45.4,-181.7,-4.6,-45.4
2024-05-11T21:45:00,60,GUA,144.87,13.59,7.66,84.36,179.81,65.19,-161.2,-38.3,17.2,-161.2,-38.3,17.2
2024-05-11T21:45:00,60,KAK,140.18,36.23,7.39,60.88,179.84,65.62,-138.5,-48.5,44.4,138.5,48.5,44.4
2024-05-11T21:46:00,60,CNB,150.70,-34.10,8.47,133.54,179.84,78.71,-153.8,13.2,-44.0,-13.2,-153.8,-44.0
2024-05-11T21:46:00,60,CTA,146.30,-20.10,7.96,118.92,179.82,75.43,-179.2,-3.2,-45.5,-179.2,-3.2,-45.5
2024-05-11T21:46:00,60,GUA,144.87,13.59,7.67,84.36,179.81,64.95,-159.6,-37.7,16.4,-159.6,-37.7,16.4
2024-05-11T21:46:00,60,KAK,140.18,36.23,7.41,60.88,179.84,65.42,-137.4,-46.8,44.5,137.4,46.8,44.5
2024-05-11T21:47:00,60,CNB,150.70,-34.10,8.49,133.54,179.84,78.54,-150.5,12.3,-43.0,-12.3,-150.5,-43.0
2024-05-11T21:47:00,60,CTA,146.30,-20.10,7.98,118.92,179.82,75.22,-175.7,-3.5,-45.7,-175.7,-3.5,-45.7
2024-05-11T21:47:00,60,GUA,144.87,13.59,7.69,84.36,179.81,64.71,-155.7,-35.8,14.9,-155.7,-35.8,14.9
2024-05-11T21:47:00,60,KAK,140.18,36.23,7.43,60.88,179.84,65.22,-136.6,-43.4,44.6,136.6,43.4,44.6
2024-05-11T21:48:00,60,CNB,150.70,-34.10,8.50,133.54,179.84,78.36,-147.4,14.9,-42.6,-14.9,-147.4,-42.6
2024-05-11T21:48:00,60,CTA,146.30,-20.10,8.00,118.92,179.82,75.01,-172.7,-2.2,-45.9,-172.7,-2.2,-45.9
2024-05-11T21:48:00,60,GUA,144.87,13.59,7.70,84.36,179.81,64.48,-152.8,-34.9,13.7,-152.8,-34.9,13.7
2024-05-11T21:48:00,60,KAK,140.18,36.23,7.44,60.88,179.84,65.01,-134.1,-42.3,46.1,134.1,42.3,46.1
2024-05-11T21:49:00,60,CNB,150.70,-34.10,8.52,133.54,179.84,78.19,-149.6,17.3,-42.9,-17.3,-149.6,-42.9
2024-05-11T21:49:00,60,CTA,146.30,-20.10,8.01,118.92,179.82,74.80,-174.1,-0.6,-46.0,-174.1,-0.6,-46.0
2024-05-11T21:49:00,60,GUA,144.87,13.59,7.72,84.36,179.81,64.24,-154.1,-34.4,14.2,-154.1,-34.4,14.2
2024-05-11T21:49:00,60,KAK,140.18,36.23,7.46,60.88,179.84,64.81,-135.5,-42.6,45.5,135.5,42.6,45.5
2024-05-11T21:50:00,60,CNB,150.70,-34.10,8.54,133.54,179.84,78.01,-155.8,13.4,-42.8,-13.4,-155.8,-42.8
2024-05-11T21:50:00,60,CTA,146.30,-20.10,8.03,118.92,179.82,74.59,-178.7,-2.4,-45.9,-178.7,-2.4,-45.9
2024-05-11T21:50:00,60,GUA,144.87,13.59,7.74,84.36,179.81,64.01,-157.9,-36.2,16.0,-157.9,-36.2,16.0
2024-05-11T21:50:00,60,KAK,140.18,36.23,7.47,60.88,179.84,64.61,-137.8,-45.4,44.3,137.8,45.4,44.3
2024-05-11T21:51:00,60,CNB,150.70,-34.10,8.55,133.54,179.84,77.83,-153.4,14.9,-43.3,-14.9,-153.4,-43.3
2024-05-11T21:51:00,60,CTA,146.30,-20.10,8.04,118.92,179.82,74.38,-179.0,-1.3,-45.7,-179.0,-1.3,-45.7
2024-05-11T21:51:00,60,GUA,144.87,13.59,7.75,84.36,179.81,63.77,-158.9,-36.3,16.6,-158.9,-36.3,16.6
2024-05-11T21:51:00,60,KAK,140.18,36.23,7.49,60.88,179.84,64.41,-137.3,-46.1,44.0,137.3,46.1,44.0
2024-05-11T21:52:00,60,CNB,150.70,-34.10,8.57,133.54,179.84,77.66,-148.6,18.0,-43.6,-18.0,-148.6,-43.6
2024-05-11T21:52:00,60,CTA,146.30,-20.10,8.06,118.92,179.82,74.17,-177.3,0.4,-45.9,-177.3,0.4,-45.9
2024-05-11T21:52:00,60,GUA,144.87,13.59,7.77,84.36,179.81,63.53,-160.1,-37.0,17.2,-160.1,-37.0,17.2
2024-05-11T21:52:00,60,KAK,140.18,36.23,7.51,60.88,179.84,64.21,-136.8,-47.1,44.3,136.8,47.1,44.3
2024-05-11T21:53:00,60,CNB,150.70,-34.10,8.59,133.54,179.84,77.48,-146.4,19.7,-43.8,-19.7,-146.4,-43.8
2024-05-11T21:53:00,60,CTA,146.30,-20.10,8.08,118.92,179.82,73.96,-176.2,1.2,-46.1,-176.2,1.2,-46.1
2024-05-11T21:53:00,60,GUA,144.87,13.59,7.79,84.36,179.81,63.30,-160.2,-38.2,17.5,-160.2,-38.2,17.5
2024-05-11T21:53:00,60,KAK,140.18,36.23,7.52,60.88,179.84,64.01,-134.8,-48.7,45.5,134.8,48.7,45.5
2024-05-11T21:54:00,60,CNB,150.70,-34.10,8.60,133.54,179.84,77.31,-147.8,17.5,-43.2,-17.5,-147.8,-43.2
2024-05-11T21:54:00,60,CTA,146.30,-20.10,8.09,118.92,179.82,73.75,-176.4,0.8,-46.2,-176.4,0.8,-46.2
2024-05-11T21:54:00,60,GUA,144.87,13.59,7.80,84.36,179.81,63.06,-160.8,-37.9,17.8,-160.8,-37.9,17.8
2024-05-11T21:54:00,60,KAK,140.18,36.23,7.54,60.88,179.84,63.81,-135.6,-48.6,45.5,135.6,48.6,45.5
2024-05-11T21:55:00,60,CNB,150.70,-34.10,8.62,133.54,179.84,77.14,-145.4,15.9,-42.5,-15.9,-145.4,-42.5
2024-05-11T21:55:00,60,CTA,146.30,-20.10,8.11,118.92,179.82,73.54,-174.6,0.0,-46.3,-174.6,0.0,-46.3
2024-05-11T21:55:00,60,GUA,144.87,13.59,7.82,84.36,179.81,62.83,-158.1,-36.6,16.9,-158.1,-36.6,16.9
2024-05-11T21:55:00,60,KAK,140.18,36.23,7.56,60.88,179.84,63.61,-135.3,-45.8,45.2,135.3,45.8,45.2
2024-05-11T21:56:00,60,CNB,150.70,-34.10,8.63,133.54,179.84,76.96,-143.9,16.1,-41.9,-16.1,-143.9,-41.9
2024-05-11T21:56:00,60,CTA,146.30,-20.10,8.13,118.92,179.82,73.34,-172.7,-0.1,-46.4,-172.7,-0.1,-46.4
2024-05-11T21:56:00,60,GUA,144.87,13.59,7.83,84.36,179.81,62.59,-155.8,-36.0,16.1,-155.8,-36.0,16.1
2024-05-11T21:56:00,60,KAK,140.18,36.23,7.57,60.88,179.84,63.41,-133.7,-44.8,45.7,133.7,44.8,45.7
2024-05-11T21:57:00,60,CNB,150.70,-34.10,8.65,133.54,179.84,76.79,-141.9,17.5,-41.7,-17.5,-141.9,-41.7
2024-05-11T21:57:00,60,CTA,146.30,-20.10,8.14,118.92,179.82,73.13,-169.9,0.3,-46.5,-169.9,0.3,-46.5
2024-05-11T21:57:00,60,GUA,144.87,13.59,7.85,84.36,179.81,62.35,-152.9,-36.2,15.4,-152.9,-36.2,15.4
2024-05-11T21:57:00,60,KAK,140.18,36.23,7.59,60.88,179.84,63.20,-130.0,-45.0,47.5,130.0,45.0,47.5
2024-05-11T21:58:00,60,CNB,150.70,-34.10,8.67,133.54,179.84,76.62,-145.9,14.6,-40.7,-14.6,-145.9,-40.7
2024-05-11T21:58:00,60,CTA,146.30,-20.10,8.16,118.92,179.82,72.92,-171.1,-1.6,-46.4,-171.1,-1.6,-46.4
2024-05-11T21:58:00,60,GUA,144.87,13.59,7.87,84.36,179.81,62.12,-152.5,-36.5,15.5,-152.5,-36.5,15.5
2024-05-11T21:58:00,60,KAK,140.18,36.23,7.60,60.88,179.84,63.00,-130.6,-44.5,47.4,130.6,44.5,47.4
2024-05-11T21:59:00,60,CNB,150.70,-34.10,8.68,133.54,179.84,76.44,-148.7,12.2,-40.3,-12.2,-148.7,-40.3
2024-05-11T21:59:00,60,CTA,146.30,-20.10,8.17,118.92,179.82,72.71,-171.8,-3.6,-46.2,-171.8,-3.6,-46.2
2024-05-11T21:59:00,60,GUA,144.87,13.59,7.88,84.36,179.81,61.88,-151.0,-36.5,15.4,-151.0,-36.5,15.4
2024-05-11T21:59:00,60,KAK,140.18,36.23,7.62,60.88,179.84,62.80,-130.4,-44.1,47.3,130.4,44.1,47.3
2024-05-11T22:00:00,60,CNB,150.70,-34.10,8.70,133.54,179.84,76.27,-151.4,7.6,-39.3,-7.6,-151.4,-39.3
2024-05-11T22:00:00,60,CTA,146.30,-20.10,8.19,118.92,179.82,72.50,-173.3,-5.6,-45.7,-173.3,-5.6,-45.7
2024-05-11T22:00:00,60,GUA,144.87,13.59,7.90,84.36,179.81,61.64,-150.1,-34.0,15.1,-150.1,-34.0,15.1
2024-05-11T22:00:00,60,KAK,140.18,36.23,7.64,60.88,179.84,62.60,-134.2,-40.0,45.1,134.2,40.0,45.1
2024-05-11T22:01:00,60,CNB,150.70,-34.10,8.71,133.54,179.84,76.10,-148.2,7.7,-38.7,-7.7,-148.2,-38.7
2024-05-11T22:01:00,60,CTA,146.30,-20.10,8.21,118.92,179.82,72.29,-171.3,-5.5,-45.4,-171.3,-5.5,-45.4
2024-05-11T22:01:00,60,GUA,144.87,13.59,7.92,84.36,179.81,61.41,-147.5,-32.5,14.3,-147.5,-32.5,14.3
2024-05-11T22:01:00,60,KAK,140.18,36.23,7.65,60.88,179.84,62.40,-133.0,-38.5,44.3,133.0,38.5,44.3
2024-05-11T22:02:00,60,CNB,150.70,-34.10,8.73,133.54,179.84,75.93,-145.0,4.8,-37.2,-4.8,-145.0,-37.2
2024-05-11T22:02:00,60,CTA,146.30,-20.10,8.22,118.92,179.82,72.09,-168.6,-6.8,-45.5,-168.6,-6.8,-45.5
2024-05-11T22:02:00,60,GUA,144.87,13.59,7.93,84.36,179.81,61.17,-144.5,-32.3,13.5,-144.5,-32.3,13.5
2024-05-11T22:02:00,60,KAK,140.18,36.23,7.67,60.88,179.84,62.20,-131.4,-35.2,44.7,131.4,35.2,44.7
2024-05-11T22:03:00,60,CNB,150.70,-34.10,8.75,133.54,179.84,75.75,-150.1,0.7,-35.6,-0.7,-150.1,-35.6
2024-05-11T22:03:00,60,CTA,146.30,-20.10,8.24,118.92,179.82,71.88,-170.9,-9.1,-45.0,-170.9,-9.1,-45.0
2024-05-11T22:03:00,60,GUA,144.87,13.59,7.95,84.36,179.81,60.94,-144.8,-31.2,13.9,-144.8,-31.2,13.9
2024-05-11T22:03:00,60,KAK,140.18,36.23,7.68,60.88,179.84,62.00,-133.9,-33.6,42.7,133.9,33.6,42.7
2024-05-11T22:04:00,60,CNB,150.70,-34.10,8.76,133.54,179.84,75.58,-147.6,5.6,-36.2,-5.6,-147.6,-36.2
2024-05-11T22:04:00,60,CTA,146.30,-20.10,8.26,118.92,179.82,71.67,-169.6,-7.4,-44.9,-169.6,-7.4,-44.9
2024-05-11T22:04:00,60,GUA,144.87,13.59,7.96,84.36,179.81,60.70,-144.0,-32.0,13.9,-144.0,-32.0,13.9
2024-05-11T22:04:00,60,KAK,140.18,36.23,7.70,60.88,179.84,61.79,-131.4,-35.1,43.3,131.4,35.1,43.3
2024-05-11T22:05:00,60,CNB,150.70,-34.10,8.78,133.54,179.84,75.41,-151.6,9.4,-36.9,-9.4,-151.6,-36.9
2024-05-11T22:05:00,60,CTA,146.30,-20.10,8.27,118.92,179.82,71.47,-172.7,-5.5,-44.7,-172.7,-5.5,-44.7
