Time,Z,dT
1958-02-11 05:04:40,44751.173795422335,61479.99999975548
1958-02-11 05:05:00,44747.365058925825,61499.999999753374
1958-02-11 05:05:20,44743.55632242931,61519.99999975127
1958-02-11 05:05:40,44739.7475859328,61539.99999974916
1958-02-11 05:06:00,44735.93884943629,61559.99999974706
1958-02-11 05:06:20,44732.13011293977,61579.999999744956
1958-02-11 05:06:40,44728.32137644326,61599.999999742846
1958-02-11 05:07:00,44724.51263994675,61619.99999974074
1958-02-11 05:07:20,44720.70390345023,61639.99999973864
1958-02-11 05:07:40,44716.89516695372,61659.99999973653
1958-02-11 05:08:00,44713.08643045721,61679.99999973443
1958-02-11 05:08:20,44709.2776939607,61699.999999732325
1958-02-11 05:08:40,44705.46895746418,61719.999999730215
1958-02-11 05:09:00,44701.66022096767,61739.99999972811
1958-02-11 05:09:20,44697.85148447116,61759.99999972601
1958-02-11 05:09:40,44694.04274797464,61779.99999972391
1958-02-11 05:10:00,44690.23401147813,61799.9999997218
1958-02-11 05:10:20,44686.42527498162,61819.999999719694
1958-02-11 05:10:40,44682.616538485105,61839.99999971759
1958-02-11 05:11:00,44678.807801988594,61859.99999971548
1958-02-11 05:11:20,44674.999065492084,61879.99999971338
1958-02-11 05:11:40,44671.19032899557,61899.999999711275
1958-02-11 05:12:00,44667.381592499056,61919.999999709165
1958-02-11 05:12:20,44663.572856002545,61939.99999970706
1958-02-11 05:12:40,44659.764119506035,61959.99999970496
1958-02-11 05:13:00,44655.95538300952,61979.99999970285
1958-02-11 05:13:20,44652.14664651301,61999.99999970075
1958-02-11 05:13:40,44648.3379100165,62019.999999698644
1958-02-11 05:14:00,44644.52917351998,62039.999999696534
1958-02-11 05:14:20,44640.72043702347,62059.99999969443
1958-02-11 05:14:40,44636.91170052696,62079.99999969233
1958-02-11 05:15:00,44633.10296403045,62099.99999969022
1958-02-11 05:15:20,44629.29422753393,62119.999999688116
1958-02-11 05:15:40,44625.48549103742,62139.99999968601
1958-02-11 05:16:00,44621.67675454091,62159.9999996839
1958-02-11 05:16:20,44617.86801804439,62179.9999996818
1958-02-11 05:16:40,44614.071325427605,62199.99999967972
1958-02-11 05:17:00,44614.85861388707,62219.99999968676
1958-02-11 05:17:20,44615.645902346536,62239.9999996938
1958-02-11 05:17:40,44616.433190806,62259.99999970084
1958-02-11 05:18:00,44617.22047926547,62279.99999970788
1958-02-11 05:18:20,44618.00776772493,62299.99999971492
1958-02-11 05:18:40,44618.7950561844,62319.99999972196
1958-02-11 05:19:00,44619.58234464386,62339.999999729
1958-02-11 05:19:20,44620.36963310333,62359.999999736036
1958-02-11 05:19:40,44621.1569215628,62379.99999974308
1958-02-11 05:20:00,44621.94421002226,62399.99999975012
1958-02-11 05:20:20,44622.73149848173,62419.99999975716
1958-02-11 05:20:40,44623.51878694119,62439.9999997642
1958-02-11 05:21:00,44624.30607540066,62459.99999977124
1958-02-11 05:21:20,44625.09336386012,62479.99999977828
1958-02-11 05:21:40,44625.88065231959,62499.999999785316
1958-02-11 05:22:00,44626.66794077905,62519.99999979236
1958-02-11 05:22:20,44627.45522923852,62539.999999799395
1958-02-11 05:22:40,44628.24251769799,62559.99999980644
1958-02-11 05:23:00,44629.02980615745,62579.99999981348
1958-02-11 05:23:20,44629.81709461692,62599.99999982052
1958-02-11 05:23:40,44630.60438307638,62619.99999982756
1958-02-11 05:24:00,44631.39167153585,62639.999999834596
1958-02-11 05:24:20,44632.17895999531,62659.99999984164
1958-02-11 05:24:40,44632.96624845478,62679.999999848675
1958-02-11 05:25:00,44633.75353691424,62699.99999985572
1958-02-11 05:25:20,44634.54082537371,62719.99999986275
1958-02-11 05:25:40,44635.32811383318,62739.9999998698
1958-02-11 05:26:00,44636.11540229264,62759.99999987684
1958-02-11 05:26:20,44636.90269075211,62779.999999883876
1958-02-11 05:26:40,44637.68997921157,62799.99999989092
1958-02-11 05:27:00,44638.47726767104,62819.999999897955
1958-02-11 05:27:20,44639.2645561305,62839.999999905
1958-02-11 05:27:40,44640.05184458997,62859.999999912034
1958-02-11 05:28:00,44640.839133049434,62879.99999991908
1958-02-11 05:28:20,44641.6264215089,62899.99999992611
1958-02-11 05:28:40,44642.41370996837,62919.999999933156
1958-02-11 05:29:00,44643.200998427834,62939.9999999402
1958-02-11 05:29:20,44643.9882868873,62959.999999947235
1958-02-11 05:29:40,44644.775575346765,62979.99999995428
1958-02-11 05:30:00,44645.56286380623,62999.999999961314
1958-02-11 05:30:20,44646.350152265695,63019.99999996836
1958-02-11 05:30:40,44647.137440725164,63039.99999997539
1958-02-11 05:31:00,44647.924729184626,63059.999999982436
1958-02-11 05:31:20,44648.712017644095,63079.99999998947
1958-02-11 05:31:40,44649.499306103564,63099.999999996515
1958-02-11 05:32:00,44650.286594563026,63120.00000000356
1958-02-11 05:32:20,44651.073883022495,63140.000000010594
1958-02-11 05:32:40,44651.0374925599,63160.000000008105
1958-02-11 05:33:00,44650.83149318365,63180.00000000365
1958-02-11 05:33:20,44650.625493807405,63199.9999999992
1958-02-11 05:33:40,44650.41949443116,63219.999999994754
1958-02-11 05:34:00,44650.21349505491,63239.9999999903
1958-02-11 05:34:20,44650.00749567866,63259.99999998585
1958-02-11 05:34:40,44649.80149630242,63279.999999981395
1958-02-11 05:35:00,44649.595496926166,63299.99999997694
1958-02-11 05:35:20,44649.38949754992,63319.9999999725
1958-02-11 05:35:40,44649.183498173676,63339.999999968044
1958-02-11 05:36:00,44648.97749879743,63359.99999996359
1958-02-11 05:36:20,44648.77149942118,63379.99999995914
1958-02-11 05:36:40,44648.56550004493,63399.999999954685
1958-02-11 05:37:00,44648.35950066869,63419.99999995023
1958-02-11 05:37:20,44648.153501292436,63439.99999994579
1958-02-11 05:37:40,44647.94750191619,63459.999999941334
1958-02-11 05:38:00,44647.741502539946,63479.99999993688
1958-02-11 05:38:20,44647.535503163694,63499.99999993243
1958-02-11 05:38:40,44647.32950378745,63519.999999927975
1958-02-11 05:39:00,44647.1235044112,63539.99999992353
1958-02-11 05:39:20,44646.91750503496,63559.99999991908
1958-02-11 05:39:40,44646.711505658706,63579.999999914624
1958-02-11 05:40:00,44646.50550628246,63599.99999991017
1958-02-11 05:40:20,44646.299506906216,63619.99999990572
1958-02-11 05:40:40,44646.093507529964,63639.99999990127
1958-02-11 05:41:00,44645.88750815372,63659.99999989682
1958-02-11 05:41:20,44645.681508777474,63679.99999989237
1958-02-11 05:41:40,44645.47550940122,63699.999999887914
1958-02-11 05:42:00,44645.26951002498,63719.99999988346
1958-02-11 05:42:20,44645.06351064873,63739.999999879015
1958-02-11 05:42:40,44644.85751127248,63759.99999987456
1958-02-11 05:43:00,44644.651511896234,63779.99999987011
1958-02-11 05:43:20,44644.44551251999,63799.99999986566
1958-02-11 05:43:40,44644.239513143744,63819.999999861204
1958-02-11 05:44:00,44644.03351376749,63839.99999985675
1958-02-11 05:44:20,44643.82751439125,63859.999999852305
1958-02-11 05:44:40,44643.621515015,63879.99999984785
1958-02-11 05:45:00,44643.41551563875,63899.9999998434
1958-02-11 05:45:20,44643.209516262505,63919.99999983895
1958-02-11 05:45:40,44643.00351688626,63939.999999834494
1958-02-11 05:46:00,44642.79751751001,63959.99999983005
1958-02-11 05:46:20,44642.59151813376,63979.999999825595
1958-02-11 05:46:40,44642.507927671286,63999.99999981943
1958-02-11 05:47:00,44642.47000883449,64019.99999981263
1958-02-11 05:47:20,44642.432089997696,64039.99999980583
1958-02-11 05:47:40,44642.39417116091,64059.99999979902
1958-02-11 05:48:00,44642.35625232411,64079.99999979222
1958-02-11 05:48:20,44642.31833348732,64099.99999978542
1958-02-11 05:48:40,44642.28041465053,64119.999999778614
1958-02-11 05:49:00,44642.242495813734,64139.99999977181
1958-02-11 05:49:20,44642.20457697694,64159.99999976501
1958-02-11 05:49:40,44642.16665814015,64179.999999758205
1958-02-11 05:50:00,44642.128739303356,64199.9999997514
1958-02-11 05:50:20,44642.09082046656,64219.9999997446
1958-02-11 05:50:40,44642.05290162977,64239.999999737796
1958-02-11 05:51:00,44642.01498279298,64259.99999973099
1958-02-11 05:51:20,44641.97706395618,64279.99999972419
1958-02-11 05:51:40,44641.939145119395,64299.99999971739
1958-02-11 05:52:00,44641.9012262826,64319.999999710584
1958-02-11 05:52:20,44641.863307445805,64339.99999970378
1958-02-11 05:52:40,44641.82538860902,64359.99999969698
1958-02-11 05:53:00,44641.78746977222,64379.999999690175
1958-02-11 05:53:20,44641.74955093543,64399.99999968337
1958-02-11 05:53:40,44641.71163209864,64419.99999967657
1958-02-11 05:54:00,44641.673713261844,64439.999999669766
1958-02-11 05:54:20,44641.63579442505,64459.99999966296
1958-02-11 05:54:40,44641.59787558826,64479.99999965616
1958-02-11 05:55:00,44641.559956751466,64499.99999964936
1958-02-11 05:55:20,44641.52203791467,64519.999999642554
1958-02-11 05:55:40,44641.48411907788,64539.99999963575
1958-02-11 05:56:00,44641.44620024109,64559.99999962895
1958-02-11 05:56:20,44641.40828140429,64579.999999622145
1958-02-11 05:56:40,44641.370362567504,64599.99999961534
1958-02-11 05:57:00,44641.33244373071,64619.99999960854
1958-02-11 05:57:20,44641.36563522138,64639.99999960616
1958-02-11 05:57:40,44641.59618174927,64659.99999961605
1958-02-11 05:58:00,44641.82672827716,64679.999999625936
1958-02-11 05:58:20,44642.057274805054,64699.99999963583
1958-02-11 05:58:40,44642.287821332946,64719.99999964572
1958-02-11 05:59:00,44642.51836786084,64739.99999965561
1958-02-11 05:59:20,44642.74891438873,64759.999999665495
1958-02-11 05:59:40,44642.97946091662,64779.99999967538
1958-02-11 06:00:00,44643.21000744451,64799.99999968527
1958-02-11 06:00:20,44643.4405539724,64819.99999969517
1958-02-11 06:00:40,44643.671100500294,64839.999999705055
1958-02-11 06:01:00,44643.901647028186,64859.99999971494
1958-02-11 06:01:20,44644.13219355608,64879.99999972483
1958-02-11 06:01:40,44644.36274008397,64899.99999973472
1958-02-11 06:02:00,44644.59328661186,64919.99999974461
1958-02-11 06:02:20,44644.82383313975,64939.9999997545
1958-02-11 06:02:40,44645.05437966765,64959.99999976439
1958-02-11 06:03:00,44645.28492619554,64979.99999977428
1958-02-11 06:03:20,44645.51547272343,64999.999999784166
1958-02-11 06:03:40,44645.746019251324,65019.999999794054
1958-02-11 06:04:00,44645.976565779216,65039.99999980394
1958-02-11 06:04:20,44646.20711230711,65059.99999981384
1958-02-11 06:04:40,44646.437658835,65079.999999823725
1958-02-11 06:05:00,44646.66820536289,65099.99999983361
1958-02-11 06:05:20,44646.89875189078,65119.9999998435
1958-02-11 06:05:40,44647.12929841867,65139.99999985339
1958-02-11 06:06:00,44647.359844946564,65159.99999986328
1958-02-11 06:06:20,44647.590391474456,65179.99999987317
1958-02-11 06:06:40,44647.82093800235,65199.99999988306
1958-02-11 06:07:00,44648.05148453024,65219.99999989295
1958-02-11 06:07:20,44648.28203105813,65239.99999990284
1958-02-11 06:07:40,44648.51257758602,65259.999999912725
1958-02-11 06:08:00,44648.74312411391,65279.99999992261
1958-02-11 06:08:20,44648.973670641804,65299.99999993251
1958-02-11 06:08:40,44649.204217169696,65319.999999942396
1958-02-11 06:09:00,44649.43476369759,65339.999999952284
1958-02-11 06:09:20,44649.66531022548,65359.99999996217
1958-02-11 06:09:40,44649.89585675338,65379.99999997206
1958-02-11 06:10:00,44650.12640328127,65399.999999981956
1958-02-11 06:10:20,44650.35694980916,65419.999999991844
1958-02-11 06:10:40,44650.58749633705,65440.00000000173
1958-02-11 06:11:00,44650.81804286494,65460.00000001162
1958-02-11 06:11:20,44651.048589392834,65480.00000002151
1958-02-11 06:11:40,44651.279135920726,65500.000000031396
1958-02-11 06:12:00,44651.50968244862,65520.00000004129
1958-02-11 06:12:20,44651.74022897651,65540.00000005118
1958-02-11 06:12:40,44652.137281660405,65560.00000005138
1958-02-11 06:13:00,44652.63935430663,65580.00000004547
1958-02-11 06:13:20,44653.14142695286,65600.00000003958
1958-02-11 06:13:40,44653.643499599086,65620.00000003367
1958-02-11 06:14:00,44654.14557224531,65640.00000002778
1958-02-11 06:14:20,44654.647644891535,65660.00000002187
1958-02-11 06:14:40,44655.14971753776,65680.00000001596
1958-02-11 06:15:00,44655.65179018399,65700.00000001007
1958-02-11 06:15:20,44656.153862830215,65720.00000000416
1958-02-11 06:15:40,44656.65593547644,65739.99999999827
1958-02-11 06:16:00,44657.158008122664,65759.99999999236
1958-02-11 06:16:20,44657.66008076889,65779.99999998645
1958-02-11 06:16:40,44658.16215341512,65799.99999998056
1958-02-11 06:17:00,44658.664226061344,65819.99999997465
1958-02-11 06:17:20,44659.16629870757,65839.99999996876
1958-02-11 06:17:40,44659.66837135379,65859.99999996285
1958-02-11 06:18:00,44660.17044400002,65879.99999995696
1958-02-11 06:18:20,44660.67251664625,65899.99999995105
1958-02-11 06:18:40,44661.174589292474,65919.99999994514
1958-02-11 06:19:00,44661.6766619387,65939.99999993925
1958-02-11 06:19:20,44662.17873458492,65959.99999993334
1958-02-11 06:19:40,44662.680807231154,65979.99999992744
1958-02-11 06:20:00,44663.18287987738,65999.99999992154
1958-02-11 06:20:20,44663.6849525236,66019.99999991563
1958-02-11 06:20:40,44664.18702516983,66039.99999990973
1958-02-11 06:21:00,44664.68909781605,66059.99999990383
1958-02-11 06:21:20,44665.19117046228,66079.99999989793
1958-02-11 06:21:40,44665.69324310851,66099.99999989202
1958-02-11 06:22:00,44666.19531575473,66119.99999988612
1958-02-11 06:22:20,44666.69738840096,66139.99999988022
1958-02-11 06:22:40,44667.19946104718,66159.99999987432
1958-02-11 06:23:00,44667.70153369341,66179.99999986842
1958-02-11 06:23:20,44668.20360633964,66199.99999986251
1958-02-11 06:23:40,44668.70567898586,66219.9999998566
1958-02-11 06:24:00,44669.207751632086,66239.99999985071
1958-02-11 06:24:20,44669.70982427831,66259.9999998448
1958-02-11 06:24:40,44670.32158234087,66279.99999984488
1958-02-11 06:25:00,44671.17829211794,66299.99999985825
1958-02-11 06:25:20,44672.035001895005,66319.99999987162
1958-02-11 06:25:40,44672.89171167208,66339.999999885
1958-02-11 06:26:00,44673.74842144914,66359.99999989838
1958-02-11 06:26:20,44674.60513122621,66379.99999991176
1958-02-11 06:26:40,44675.46184100328,66399.99999992513
1958-02-11 06:27:00,44676.31855078034,66419.99999993852
1958-02-11 06:27:20,44677.175260557415,66439.99999995189
1958-02-11 06:27:40,44678.03197033448,66459.99999996526
1958-02-11 06:28:00,44678.88868011155,66479.99999997865
1958-02-11 06:28:20,44679.745389888616,66499.99999999203
1958-02-11 06:28:40,44680.60209966569,66520.0000000054
1958-02-11 06:29:00,44681.45880944275,66540.00000001879
1958-02-11 06:29:20,44682.315519219825,66560.00000003216
1958-02-11 06:29:40,44683.17222899689,66580.00000004553
1958-02-11 06:30:00,44684.028938773954,66600.00000005892
1958-02-11 06:30:20,44684.885648551026,66620.0000000723
1958-02-11 06:30:40,44685.74235832809,66640.00000008567
1958-02-11 06:31:00,44686.59906810516,66660.00000009905
1958-02-11 06:31:20,44687.45577788223,66680.00000011243
1958-02-11 06:31:40,44688.3124876593,66700.0000001258
1958-02-11 06:32:00,44689.169197436364,66720.00000013919
1958-02-11 06:32:20,44690.025907213436,66740.00000015256
1958-02-11 06:32:40,44690.8826169905,66760.00000016594
1958-02-11 06:33:00,44691.739326767565,66780.00000017931
1958-02-11 06:33:20,44692.59603654464,66800.0000001927
1958-02-11 06:33:40,44693.4527463217,66820.00000020607
1958-02-11 06:34:00,44694.309456098774,66840.00000021944
1958-02-11 06:34:20,44695.16616587584,66860.00000023283
1958-02-11 06:34:40,44696.02287565291,66880.0000002462
1958-02-11 06:35:00,44696.879585429975,66900.00000025958
1958-02-11 06:35:20,44697.73629520704,66920.00000027296
1958-02-11 06:35:40,44698.59300498411,66940.00000028634
1958-02-11 06:36:00,44699.44971476118,66960.00000029971
1958-02-11 06:36:20,44700.30642453825,66980.0000003131
1958-02-11 06:36:40,44701.16313431531,67000.00000032647
1958-02-11 06:37:00,44702.019844092385,67020.00000033985
1958-02-11 06:37:20,44702.87655386945,67040.00000035323
1958-02-11 06:37:40,44703.73326364652,67060.0000003666
1958-02-11 06:38:00,44704.589973423586,67080.00000037998
1958-02-11 06:38:20,44704.99335115693,67100.00000038109
1958-02-11 06:38:40,44704.96577382109,67120.00000037052
1958-02-11 06:39:00,44704.938196485244,67140.00000035996
1958-02-11 06:39:20,44704.9106191494,67160.00000034939
1958-02-11 06:39:40,44704.88304181356,67180.00000033883
1958-02-11 06:40:00,44704.85546447772,67200.00000032826
1958-02-11 06:40:20,44704.82788714187,67220.00000031768
1958-02-11 06:40:40,44704.80030980603,67240.00000030712
1958-02-11 06:41:00,44704.772732470185,67260.00000029655
1958-02-11 06:41:20,44704.74515513434,67280.00000028599
1958-02-11 06:41:40,44704.717577798496,67300.00000027542
1958-02-11 06:42:00,44704.69000046265,67320.00000026486
1958-02-11 06:42:20,44704.66242312681,67340.0000002543
1958-02-11 06:42:40,44704.63484579096,67360.00000024373
1958-02-11 06:43:00,44704.60726845512,67380.00000023317
1958-02-11 06:43:20,44704.579691119274,67400.00000022259
1958-02-11 06:43:40,44704.55211378343,67420.00000021202
1958-02-11 06:44:00,44704.524536447585,67440.00000020146
1958-02-11 06:44:20,44704.49695911174,67460.00000019089
1958-02-11 06:44:40,44704.4693817759,67480.00000018033
1958-02-11 06:45:00,44704.44180444006,67500.00000016976
1958-02-11 06:45:20,44704.414227104215,67520.0000001592
1958-02-11 06:45:40,44704.38664976837,67540.00000014863
1958-02-11 06:46:00,44704.359072432526,67560.00000013807
1958-02-11 06:46:20,44704.33149509668,67580.00000012749
1958-02-11 06:46:40,44704.30391776084,67600.00000011692
1958-02-11 06:47:00,44704.27634042499,67620.00000010636
1958-02-11 06:47:20,44704.24876308915,67640.0000000958
1958-02-11 06:47:40,44704.221185753304,67660.00000008523
1958-02-11 06:48:00,44704.19360841746,67680.00000007467
1958-02-11 06:48:20,44704.166031081615,67700.0000000641
1958-02-11 06:48:40,44704.13845374577,67720.00000005354
1958-02-11 06:49:00,44704.110876409926,67740.00000004297
1958-02-11 06:49:20,44704.08329907408,67760.0000000324
1958-02-11 06:49:40,44704.055721738245,67780.00000002183
1958-02-11 06:50:00,44704.0281444024,67800.00000001126
1958-02-11 06:50:20,44704.000567066556,67820.0000000007
1958-02-11 06:50:40,44703.97298973071,67839.99999999013
1958-02-11 06:51:00,44703.94541239487,67859.99999997957
1958-02-11 06:51:20,44703.91783505902,67879.999999969
1958-02-11 06:51:40,44703.89025772318,67899.99999995844
1958-02-11 06:52:00,44703.862680387334,67919.99999994788
1958-02-11 06:52:20,44703.83510305149,67939.99999993731
1958-02-11 06:52:40,44703.807525715645,67959.99999992673
1958-02-11 06:53:00,44703.7799483798,67979.99999991617
1958-02-11 06:53:20,44704.36400395983,67999.99999990645
1958-02-11 06:53:40,44705.0350524654,68019.99999989683
1958-02-11 06:54:00,44705.70610097097,68039.99999988722
1958-02-11 06:54:20,44706.37714947654,68059.9999998776
1958-02-11 06:54:40,44707.048197982105,68079.999999868
1958-02-11 06:55:00,44707.71924648768,68099.9999998584
1958-02-11 06:55:20,44708.390294993245,68119.99999984878
1958-02-11 06:55:40,44709.06134349882,68139.99999983917
1958-02-11 06:56:00,44709.732392004385,68159.99999982955
1958-02-11 06:56:20,44710.40344050996,68179.99999981995
1958-02-11 06:56:40,44711.074489015526,68199.99999981033
1958-02-11 06:57:00,44711.7455375211,68219.99999980073
1958-02-11 06:57:20,44712.416586026666,68239.9999997911
1958-02-11 06:57:40,44713.08763453224,68259.9999997815
1958-02-11 06:58:00,44713.758683037806,68279.9999997719
1958-02-11 06:58:20,44714.42973154337,68299.99999976228
1958-02-11 06:58:40,44715.100780048946,68319.99999975268
1958-02-11 06:59:00,44715.77182855451,68339.99999974306
1958-02-11 06:59:20,44716.442877060086,68359.99999973345
1958-02-11 06:59:40,44717.11392556565,68379.99999972383
1958-02-11 07:00:00,44717.784974071226,68399.99999971423
1958-02-11 07:00:20,44718.45602257679,68419.99999970463
1958-02-11 07:00:40,44719.12707108237,68439.999999695
1958-02-11 07:01:00,44719.79811958793,68459.9999996854
1958-02-11 07:01:20,44720.46916809351,68479.99999967578
1958-02-11 07:01:40,44721.14021659907,68499.99999966618
1958-02-11 07:02:00,44721.81126510465,68519.99999965656
1958-02-11 07:02:20,44722.48231361021,68539.99999964696
1958-02-11 07:02:40,44723.15336211578,68559.99999963735
1958-02-11 07:03:00,44723.82441062135,68579.99999962773
1958-02-11 07:03:20,44724.49545912692,68599.99999961813
1958-02-11 07:03:40,44725.16650763249,68619.99999960851
1958-02-11 07:04:00,44725.83755613806,68639.9999995989
1958-02-11 07:04:20,44726.56342845669,68659.99999960333
1958-02-11 07:04:40,44727.37236364292,68679.99999962904
1958-02-11 07:05:00,44728.18129882914,68699.99999965476
1958-02-11 07:05:20,44728.99023401537,68719.99999968047
1958-02-11 07:05:40,44729.79916920159,68739.99999970618
1958-02-11 07:06:00,44730.608104387815,68759.99999973188
1958-02-11 07:06:20,44731.417039574044,68779.9999997576
1958-02-11 07:06:40,44732.225974760266,68799.99999978331
1958-02-11 07:07:00,44733.034909946495,68819.99999980902
1958-02-11 07:07:20,44733.84384513272,68839.99999983473
1958-02-11 07:07:40,44734.652780318946,68859.99999986043
1958-02-11 07:08:00,44735.46171550517,68879.99999988615
1958-02-11 07:08:20,44736.27065069139,68899.99999991186
1958-02-11 07:08:40,44737.07958587762,68919.99999993757
1958-02-11 07:09:00,44737.88852106384,68939.99999996329
1958-02-11 07:09:20,44738.69745625007,68959.99999998898
1958-02-11 07:09:40,44739.50639143629,68980.0000000147
1958-02-11 07:10:00,44740.31532662252,69000.00000004041
1958-02-11 07:10:20,44741.12426180874,69020.00000006612
1958-02-11 07:10:40,44741.93319699496,69040.00000009184
1958-02-11 07:11:00,44742.74213218119,69060.00000011754
1958-02-11 07:11:20,44743.551067367414,69080.00000014325
1958-02-11 07:11:40,44744.36000255364,69100.00000016896
1958-02-11 07:12:00,44745.168937739865,69120.00000019468
1958-02-11 07:12:20,44745.977872926094,69140.00000022039
1958-02-11 07:12:40,44746.786808112316,69160.00000024609
1958-02-11 07:13:00,44747.59574329854,69180.0000002718
1958-02-11 07:13:20,44748.40467848477,69200.00000029751
1958-02-11 07:13:40,44749.21361367099,69220.00000032323
1958-02-11 07:14:00,44750.02254885722,69240.00000034893
1958-02-11 07:14:20,44750.83148404344,69260.00000037464
1958-02-11 07:14:40,44751.64041922967,69280.00000040035
1958-02-11 07:15:00,44753.96702385837,69300.00000039556
1958-02-11 07:15:20,44758.21393357138,69320.00000035219
1958-02-11 07:15:40,44762.46084328439,69340.00000030879
1958-02-11 07:16:00,44766.7077529974,69360.00000026541
1958-02-11 07:16:20,44770.954662710414,69380.00000022203
1958-02-11 07:16:40,44775.20157242342,69400.00000017864
1958-02-11 07:17:00,44779.44848213643,69420.00000013526
1958-02-11 07:17:20,44783.69539184944,69440.00000009188
1958-02-11 07:17:40,44787.94230156245,69460.00000004849
1958-02-11 07:18:00,44792.18921127546,69480.00000000511
1958-02-11 07:18:20,44796.436120988474,69499.99999996173
1958-02-11 07:18:40,44800.68303070148,69519.99999991833
1958-02-11 07:19:00,44804.92994041449,69539.99999987496
1958-02-11 07:19:20,44809.1768501275,69559.99999983158
1958-02-11 07:19:40,44813.42375984051,69579.9999997882
1958-02-11 07:20:00,44817.670669553525,69599.9999997448
1958-02-11 07:20:20,44821.917579266534,69619.99999970142
1958-02-11 07:20:40,44826.16448897954,69639.99999965804
1958-02-11 07:21:00,44829.52398538717,69659.99999962335
1958-02-11 07:21:20,44828.86212932641,69679.99999962808
1958-02-11 07:21:40,44828.20027326565,69699.99999963281
1958-02-11 07:22:00,44827.53841720489,69719.99999963754
1958-02-11 07:22:20,44826.87656114412,69739.99999964226
1958-02-11 07:22:40,44826.21470508336,69759.99999964699
1958-02-11 07:23:00,44825.5528490226,69779.99999965171
1958-02-11 07:23:20,44824.89099296183,69799.99999965644
1958-02-11 07:23:40,44824.22913690107,69819.99999966117
1958-02-11 07:24:00,44823.56728084031,69839.9999996659
1958-02-11 07:24:20,44822.90542477954,69859.99999967063
1958-02-11 07:24:40,44822.24356871878,69879.99999967535
1958-02-11 07:25:00,44821.58171265802,69899.99999968008
1958-02-11 07:25:20,44820.91985659726,69919.9999996848
1958-02-11 07:25:40,44820.258000536494,69939.99999968953
1958-02-11 07:26:00,44819.596144475734,69959.99999969426
1958-02-11 07:26:20,44818.934288414974,69979.999999699
1958-02-11 07:26:40,44818.272432354206,69999.99999970372
1958-02-11 07:27:00,44817.610576293446,70019.99999970844
1958-02-11 07:27:20,44816.948720232685,70039.99999971317
1958-02-11 07:27:40,44816.28686417192,70059.9999997179
1958-02-11 07:28:00,44815.62500811116,70079.99999972263
1958-02-11 07:28:20,44814.9631520504,70099.99999972736
1958-02-11 07:28:40,44814.30129598963,70119.99999973208
1958-02-11 07:29:00,44813.63943992887,70139.9999997368
1958-02-11 07:29:20,44812.97758386811,70159.99999974153
1958-02-11 07:29:40,44812.31572780735,70179.99999974626
1958-02-11 07:30:00,44811.65387174658,70199.99999975099
1958-02-11 07:30:20,44810.99201568582,70219.99999975572
1958-02-11 07:30:40,44810.33015962506,70239.99999976045
1958-02-11 07:31:00,44809.66830356429,70259.99999976518
1958-02-11 07:31:20,44809.00644750353,70279.99999976989
1958-02-11 07:31:40,44808.34459144277,70299.99999977462
1958-02-11 07:32:00,44807.682735382004,70319.99999977935
1958-02-11 07:32:20,44807.020879321244,70339.99999978408
1958-02-11 07:32:40,44806.359023260484,70359.99999978881
1958-02-11 07:33:00,44805.69716719972,70379.99999979354
1958-02-11 07:33:20,44805.035311138956,70399.99999979827
1958-02-11 07:33:40,44804.373455078196,70419.99999980298
1958-02-11 07:34:00,44803.711599017435,70439.99999980771
1958-02-11 07:34:20,44803.04974295667,70459.99999981244
1958-02-11 07:34:40,44802.38788689591,70479.99999981717
1958-02-11 07:35:00,44801.72603083515,70499.9999998219
1958-02-11 07:35:20,44801.06417477438,70519.99999982663
1958-02-11 07:35:40,44800.40231871362,70539.99999983136
1958-02-11 07:36:00,44799.74046265286,70559.99999983607
1958-02-11 07:36:20,44799.07860659209,70579.9999998408
1958-02-11 07:36:40,44798.41675053133,70599.99999984553
1958-02-11 07:37:00,44797.75489447057,70619.99999985026
1958-02-11 07:37:20,44797.09303840981,70639.99999985499
1958-02-11 07:37:40,44796.43118234904,70659.99999985972
1958-02-11 07:38:00,44795.76932628828,70679.99999986443
1958-02-11 07:38:20,44795.10747022752,70699.99999986916
1958-02-11 07:38:40,44794.445614166754,70719.9999998739
1958-02-11 07:39:00,44793.783758105994,70739.99999987862
1958-02-11 07:39:20,44793.12190204523,70759.99999988335
1958-02-11 07:39:40,44792.460045984466,70779.99999988808
1958-02-11 07:40:00,44791.798189923706,70799.99999989281
1958-02-11 07:40:20,44791.136333862945,70819.99999989753
1958-02-11 07:40:40,44790.474477802185,70839.99999990225
1958-02-11 07:41:00,44789.81262174142,70859.99999990698
1958-02-11 07:41:20,44789.15076568066,70879.99999991171
1958-02-11 07:41:40,44788.4889096199,70899.99999991644
1958-02-11 07:42:00,44787.82705355913,70919.99999992117
1958-02-11 07:42:20,44787.16519749837,70939.9999999259
1958-02-11 07:42:40,44786.50334143761,70959.99999993062
1958-02-11 07:43:00,44785.84148537684,70979.99999993535
1958-02-11 07:43:20,44785.20810170679,70999.99999993762
1958-02-11 07:43:40,44784.67277695205,71019.99999993143
1958-02-11 07:44:00,44784.13745219732,71039.99999992523
1958-02-11 07:44:20,44783.60212744258,71059.99999991905
1958-02-11 07:44:40,44783.06680268785,71079.99999991285
1958-02-11 07:45:00,44782.53147793311,71099.99999990666
