"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/10/12 00:20:30.006,n,2443.1962,868.67056
2024/10/12 00:20:35.000,n,2443.4292,868.5148
2024/10/12 00:20:40.009,n,2444.0694,868.71728
2024/10/12 00:20:45.003,n,2444.0694,868.68584
2024/10/12 00:20:50.000,n,2443.7496,868.67056
2024/10/12 00:20:55.023,n,2442.8616,868.77976
2024/10/12 00:21:00.000,n,2444.0986,868.73256
2024/10/12 00:21:05.009,n,2443.3274,868.67056
2024/10/12 00:21:10.002,n,2443.6474,868.764
2024/10/12 00:21:15.000,n,2443.4292,868.79448
2024/10/12 00:21:20.005,n,2443.6182,868.65488
2024/10/12 00:21:25.000,n,2443.9824,868.77976
2024/10/12 00:21:30.008,n,2443.9238,868.68584
2024/10/12 00:21:35.002,n,2443.9238,868.65488
2024/10/12 00:21:40.000,n,2443.5164,868.67056
2024/10/12 00:21:45.005,n,2443.8366,868.53048
2024/10/12 00:21:50.000,n,2443.4002,868.60864
2024/10/12 00:21:55.008,n,2443.7202,868.7016
2024/10/12 00:22:00.001,n,2443.3422,868.68584
2024/10/12 00:22:05.000,n,2443.7202,868.79448
2024/10/12 00:22:10.005,n,2443.5748,868.7016
2024/10/12 00:22:15.000,n,2443.8366,868.77976
2024/10/12 00:22:20.090,n,2444.1712,868.7016
2024/10/12 00:22:25.001,n,2443.9964,868.67056
2024/10/12 00:22:30.010,n,2443.7202,868.9188
2024/10/12 00:22:35.004,n,2443.3422,868.68584
2024/10/12 00:22:40.113,n,2443.7928,868.68584
2024/10/12 00:22:45.007,n,2443.3562,868.7016
2024/10/12 00:22:50.001,n,2443.5892,868.85696
2024/10/12 00:22:55.010,n,2443.2544,868.73256
2024/10/12 00:23:00.003,n,2443.5748,868.67056
2024/10/12 00:23:05.000,n,2443.6622,868.67056
2024/10/12 00:23:10.006,n,2444.2584,868.59296
2024/10/12 00:23:15.000,n,2443.9532,868.71728
2024/10/12 00:23:20.010,n,2443.167,868.6392
2024/10/12 00:23:25.003,n,2443.5892,868.67056
2024/10/12 00:23:30.000,n,2442.7158,868.7016
2024/10/12 00:23:35.006,n,2443.9532,868.764
2024/10/12 00:23:40.000,n,2443.6182,868.60864
2024/10/12 00:23:45.010,n,2443.4146,868.65488
2024/10/12 00:23:50.002,n,2443.7202,868.82592
2024/10/12 00:23:55.000,n,2443.822,868.764
2024/10/12 00:24:00.005,n,2444.0694,868.74832
2024/10/12 00:24:05.010,n,2443.6038,868.79448
2024/10/12 00:24:10.008,n,2443.2106,868.5772
2024/10/12 00:24:15.001,n,2443.4876,868.60864
2024/10/12 00:24:20.000,n,2443.7054,868.60864
2024/10/12 00:24:25.004,n,2444.186,868.764
2024/10/12 00:24:30.000,n,2443.6474,868.82592
2024/10/12 00:24:35.008,n,2443.9532,868.62344
2024/10/12 00:24:40.001,n,2443.9094,868.67056
